Hour,Day,Month,Year,Demand(MW),Day_of_week
5,4,12,2021,5694,7
6,4,12,2021,5769,7
7,4,12,2021,6237,7
8,4,12,2021,6735,7
9,4,12,2021,6939,7
10,4,12,2021,6842,7
11,4,12,2021,6656,7
12,4,12,2021,7181,7
13,4,12,2021,7479,7
14,4,12,2021,7253,7
15,4,12,2021,7214,7
16,4,12,2021,7237,7
17,4,12,2021,7887,7
18,4,12,2021,9351,7
19,4,12,2021,9409,7
20,4,12,2021,9051,7
21,4,12,2021,8821,7
22,4,12,2021,8286,7
23,4,12,2021,7738,7
24,4,12,2021,7426,7
1,5,12,2021,5888,1
2,5,12,2021,6774,1
3,5,12,2021,6538,1
4,5,12,2021,6127,1
5,5,12,2021,5942,1
6,5,12,2021,6024,1
7,5,12,2021,6286,1
8,5,12,2021,6576,1
9,5,12,2021,7397,1
10,5,12,2021,7688,1
11,5,12,2021,7667,1
12,5,12,2021,7712,1
13,5,12,2021,8094,1
14,5,12,2021,7974,1
15,5,12,2021,7544,1
16,5,12,2021,7540,1
17,5,12,2021,7478,1
18,5,12,2021,8261,1
19,5,12,2021,6496,1
20,5,12,2021,8995,1
21,5,12,2021,8927,1
22,5,12,2021,8335,1
23,5,12,2021,7620,1
24,5,12,2021,7049,1
1,6,12,2021,6169,2
2,6,12,2021,5895,2
3,6,12,2021,5591,2
4,6,12,2021,5432,2
5,6,12,2021,5334,2
6,6,12,2021,5611,2
7,6,12,2021,6171,2
8,6,12,2021,6468,2
9,6,12,2021,7044,2
10,6,12,2021,7199,2
11,6,12,2021,7126,2
12,6,12,2021,7593,2
13,6,12,2021,7928,2
14,6,12,2021,7431,2
15,6,12,2021,7284,2
16,6,12,2021,7219,2
17,6,12,2021,7457,2
18,6,12,2021,8644,2
19,6,12,2021,8617,2
20,6,12,2021,8490,2
21,6,12,2021,8103,2
22,6,12,2021,7488,2
23,6,12,2021,7034,2
24,6,12,2021,6521,2
1,7,12,2021,6112,3
2,7,12,2021,5882,3
3,7,12,2021,5738,3
4,7,12,2021,5648,3
5,7,12,2021,5660,3
6,7,12,2021,5765,3
7,7,12,2021,6226,3
8,7,12,2021,6935,3
9,7,12,2021,7412,3
10,7,12,2021,7662,3
11,7,12,2021,7786,3
12,7,12,2021,8001,3
13,7,12,2021,8272,3
14,7,12,2021,7830,3
15,7,12,2021,7639,3
16,7,12,2021,7493,3
17,7,12,2021,7814,3
18,7,12,2021,9265,3
19,7,12,2021,9321,3
20,7,12,2021,9021,3
21,7,12,2021,8742,3
22,7,12,2021,8216,3
23,7,12,2021,7758,3
24,7,12,2021,7165,3
1,8,12,2021,6772,4
2,8,12,2021,6406,4
3,8,12,2021,6220,4
4,8,12,2021,6009,4
5,8,12,2021,5912,4
6,8,12,2021,6129,4
7,8,12,2021,6440,4
8,8,12,2021,7156,4
9,8,12,2021,7525,4
10,8,12,2021,7655,4
11,8,12,2021,7677,4
12,8,12,2021,8037,4
13,8,12,2021,8357,4
14,8,12,2021,7994,4
15,8,12,2021,7853,4
16,8,12,2021,7614,4
17,8,12,2021,7964,4
18,8,12,2021,9427,4
19,8,12,2021,9460,4
20,8,12,2021,9159,4
21,8,12,2021,8909,4
22,8,12,2021,8454,4
23,8,12,2021,7843,4
24,8,12,2021,7368,4
1,9,12,2021,6966,5
2,9,12,2021,6552,5
3,9,12,2021,6374,5
4,9,12,2021,6074,5
5,9,12,2021,5983,5
6,9,12,2021,6188,5
7,9,12,2021,6650,5
8,9,12,2021,7062,5
9,9,12,2021,7450,5
10,9,12,2021,7723,5
11,9,12,2021,7828,5
12,9,12,2021,8186,5
13,9,12,2021,8381,5
14,9,12,2021,7924,5
15,9,12,2021,7918,5
16,9,12,2021,7730,5
17,9,12,2021,7941,5
18,9,12,2021,9444,5
19,9,12,2021,9419,5
20,9,12,2021,9163,5
21,9,12,2021,8917,5
22,9,12,2021,8446,5
23,9,12,2021,7892,5
24,9,12,2021,7568,5
1,10,12,2021,7130,6
2,10,12,2021,6685,6
3,10,12,2021,6388,6
4,10,12,2021,6357,6
5,10,12,2021,6056,6
6,10,12,2021,6142,6
7,10,12,2021,6183,6
8,10,12,2021,6476,6
9,10,12,2021,6403,6
10,10,12,2021,6289,6
11,10,12,2021,6391,6
12,10,12,2021,6751,6
13,10,12,2021,7053,6
14,10,12,2021,6345,6
15,10,12,2021,6034,6
16,10,12,2021,6062,6
17,10,12,2021,6307,6
18,10,12,2021,7946,6
19,10,12,2021,8214,6
20,10,12,2021,8127,6
21,10,12,2021,8050,6
22,10,12,2021,7663,6
23,10,12,2021,7251,6
24,10,12,2021,6754,6
1,11,12,2021,6331,7
2,11,12,2021,5883,7
3,11,12,2021,5766,7
4,11,12,2021,5597,7
5,11,12,2021,5515,7
6,11,12,2021,5733,7
7,11,12,2021,6212,7
8,11,12,2021,6616,7
9,11,12,2021,6786,7
10,11,12,2021,6642,7
11,11,12,2021,6934,7
12,11,12,2021,7253,7
13,11,12,2021,7485,7
14,11,12,2021,7127,7
15,11,12,2021,7182,7
16,11,12,2021,6968,7
17,11,12,2021,7731,7
18,11,12,2021,9152,7
19,11,12,2021,9326,7
20,11,12,2021,9032,7
21,11,12,2021,8910,7
22,11,12,2021,8261,7
23,11,12,2021,7752,7
24,11,12,2021,7194,7
1,12,12,2021,6682,1
2,12,12,2021,6335,1
3,12,12,2021,6048,1
4,12,12,2021,5932,1
5,12,12,2021,5857,1
6,12,12,2021,6007,1
7,12,12,2021,6432,1
8,12,12,2021,6838,1
9,12,12,2021,7455,1
10,12,12,2021,7420,1
11,12,12,2021,7433,1
12,12,12,2021,7833,1
13,12,12,2021,7969,1
14,12,12,2021,7619,1
15,12,12,2021,7364,1
16,12,12,2021,7356,1
17,12,12,2021,7659,1
18,12,12,2021,9145,1
19,12,12,2021,9246,1
20,12,12,2021,8997,1
21,12,12,2021,8687,1
22,12,12,2021,8210,1
23,12,12,2021,7527,1
24,12,12,2021,7083,1
1,13,12,2021,6707,2
2,13,12,2021,6286,2
3,13,12,2021,5971,2
4,13,12,2021,5820,2
5,13,12,2021,5777,2
6,13,12,2021,6049,2
7,13,12,2021,6369,2
8,13,12,2021,6840,2
9,13,12,2021,7311,2
10,13,12,2021,7245,2
11,13,12,2021,7396,2
12,13,12,2021,7769,2
13,13,12,2021,7984,2
14,13,12,2021,7505,2
15,13,12,2021,7512,2
16,13,12,2021,7432,2
17,13,12,2021,7555,2
18,13,12,2021,9230,2
19,13,12,2021,9313,2
20,13,12,2021,8948,2
21,13,12,2021,8833,2
22,13,12,2021,8223,2
23,13,12,2021,7527,2
24,13,12,2021,7173,2
1,14,12,2021,6619,3
2,14,12,2021,6211,3
3,14,12,2021,6030,3
4,14,12,2021,5922,3
5,14,12,2021,5814,3
6,14,12,2021,5919,3
7,14,12,2021,6283,3
8,14,12,2021,6934,3
9,14,12,2021,7269,3
10,14,12,2021,7335,3
11,14,12,2021,7420,3
12,14,12,2021,7638,3
13,14,12,2021,7945,3
14,14,12,2021,7394,3
15,14,12,2021,7319,3
16,14,12,2021,7342,3
17,14,12,2021,7783,3
18,14,12,2021,8860,3
19,14,12,2021,9056,3
20,14,12,2021,9021,3
21,14,12,2021,8898,3
22,14,12,2021,8363,3
23,14,12,2021,7820,3
24,14,12,2021,7304,3
1,15,12,2021,6737,4
2,15,12,2021,6295,4
3,15,12,2021,6072,4
4,15,12,2021,5911,4
5,15,12,2021,5793,4
6,15,12,2021,6006,4
7,15,12,2021,6401,4
8,15,12,2021,7053,4
9,15,12,2021,7450,4
10,15,12,2021,7386,4
11,15,12,2021,7618,4
12,15,12,2021,7828,4
13,15,12,2021,8062,4
14,15,12,2021,7718,4
15,15,12,2021,7538,4
16,15,12,2021,7473,4
17,15,12,2021,7762,4
18,15,12,2021,9001,4
19,15,12,2021,9137,4
20,15,12,2021,8825,4
21,15,12,2021,8661,4
22,15,12,2021,8218,4
23,15,12,2021,7686,4
24,15,12,2021,7200,4
1,16,12,2021,6651,5
2,16,12,2021,6299,5
3,16,12,2021,6074,5
4,16,12,2021,5925,5
5,16,12,2021,5785,5
6,16,12,2021,5844,5
7,16,12,2021,5957,5
8,16,12,2021,6146,5
9,16,12,2021,6088,5
10,16,12,2021,5980,5
11,16,12,2021,6077,5
12,16,12,2021,6480,5
13,16,12,2021,6824,5
14,16,12,2021,6561,5
15,16,12,2021,5984,5
16,16,12,2021,5791,5
17,16,12,2021,5902,5
18,16,12,2021,7623,5
19,16,12,2021,7795,5
20,16,12,2021,7802,5
21,16,12,2021,7702,5
22,16,12,2021,7361,5
23,16,12,2021,6813,5
24,16,12,2021,6382,5
1,17,12,2021,5943,6
2,17,12,2021,5605,6
3,17,12,2021,5363,6
4,17,12,2021,5203,6
5,17,12,2021,5167,6
6,17,12,2021,5372,6
7,17,12,2021,5513,6
8,17,12,2021,5930,6
9,17,12,2021,6134,6
10,17,12,2021,6021,6
11,17,12,2021,6112,6
12,17,12,2021,6418,6
13,17,12,2021,6836,6
14,17,12,2021,5942,6
15,17,12,2021,5753,6
16,17,12,2021,5708,6
17,17,12,2021,5910,6
18,17,12,2021,7535,6
19,17,12,2021,7955,6
20,17,12,2021,7857,6
21,17,12,2021,7751,6
22,17,12,2021,7308,6
23,17,12,2021,6840,6
24,17,12,2021,6346,6
1,18,12,2021,5967,7
2,18,12,2021,5613,7
3,18,12,2021,5439,7
4,18,12,2021,5350,7
5,18,12,2021,5267,7
6,18,12,2021,5566,7
7,18,12,2021,5888,7
8,18,12,2021,6446,7
9,18,12,2021,6390,7
10,18,12,2021,6554,7
11,18,12,2021,6295,7
12,18,12,2021,6938,7
13,18,12,2021,7244,7
14,18,12,2021,7021,7
15,18,12,2021,7002,7
16,18,12,2021,6929,7
17,18,12,2021,7120,7
18,18,12,2021,8844,7
19,18,12,2021,9047,7
20,18,12,2021,8900,7
21,18,12,2021,8491,7
22,18,12,2021,7999,7
23,18,12,2021,7418,7
24,18,12,2021,6933,7
1,19,12,2021,6354,1
2,19,12,2021,6047,1
3,19,12,2021,5834,1
4,19,12,2021,5685,1
5,19,12,2021,5611,1
6,19,12,2021,5927,1
7,19,12,2021,6177,1
8,19,12,2021,6809,1
9,19,12,2021,7099,1
10,19,12,2021,7276,1
11,19,12,2021,7320,1
12,19,12,2021,7644,1
13,19,12,2021,7853,1
14,19,12,2021,7612,1
15,19,12,2021,7352,1
16,19,12,2021,7334,1
17,19,12,2021,7559,1
18,19,12,2021,9045,1
19,19,12,2021,9061,1
20,19,12,2021,8919,1
21,19,12,2021,8633,1
22,19,12,2021,8081,1
23,19,12,2021,7468,1
24,19,12,2021,6938,1
1,20,12,2021,6495,2
2,20,12,2021,6164,2
3,20,12,2021,5879,2
4,20,12,2021,5684,2
5,20,12,2021,5709,2
6,20,12,2021,5717,2
7,20,12,2021,6317,2
8,20,12,2021,6980,2
9,20,12,2021,7356,2
10,20,12,2021,7303,2
11,20,12,2021,7400,2
12,20,12,2021,7604,2
13,20,12,2021,7977,2
14,20,12,2021,7614,2
15,20,12,2021,7425,2
16,20,12,2021,7427,2
17,20,12,2021,7582,2
18,20,12,2021,9068,2
19,20,12,2021,9082,2
20,20,12,2021,8880,2
21,20,12,2021,8450,2
22,20,12,2021,8158,2
23,20,12,2021,7599,2
24,20,12,2021,7086,2
1,21,12,2021,6623,3
2,21,12,2021,6122,3
3,21,12,2021,6103,3
4,21,12,2021,5846,3
5,21,12,2021,5799,3
6,21,12,2021,5981,3
7,21,12,2021,6523,3
8,21,12,2021,6854,3
9,21,12,2021,7392,3
10,21,12,2021,7306,3
11,21,12,2021,7587,3
12,21,12,2021,7803,3
13,21,12,2021,8173,3
14,21,12,2021,7823,3
15,21,12,2021,7580,3
16,21,12,2021,7632,3
17,21,12,2021,7736,3
18,21,12,2021,9193,3
19,21,12,2021,9336,3
20,21,12,2021,8984,3
21,21,12,2021,8760,3
22,21,12,2021,8295,3
23,21,12,2021,7772,3
24,21,12,2021,7052,3
1,22,12,2021,6613,4
2,22,12,2021,6300,4
3,22,12,2021,6059,4
4,22,12,2021,5863,4
5,22,12,2021,5832,4
6,22,12,2021,6041,4
7,22,12,2021,6412,4
8,22,12,2021,7092,4
9,22,12,2021,7401,4
10,22,12,2021,7582,4
11,22,12,2021,7625,4
12,22,12,2021,7959,4
13,22,12,2021,8201,4
14,22,12,2021,7812,4
15,22,12,2021,7530,4
16,22,12,2021,7569,4
17,22,12,2021,7691,4
18,22,12,2021,9171,4
19,22,12,2021,9312,4
20,22,12,2021,9032,4
21,22,12,2021,8642,4
22,22,12,2021,8265,4
23,22,12,2021,7725,4
24,22,12,2021,7209,4
1,23,12,2021,6766,5
2,23,12,2021,6292,5
3,23,12,2021,6137,5
4,23,12,2021,5933,5
5,23,12,2021,5853,5
6,23,12,2021,6023,5
7,23,12,2021,6346,5
8,23,12,2021,6955,5
9,23,12,2021,7359,5
10,23,12,2021,7388,5
11,23,12,2021,7582,5
12,23,12,2021,7927,5
13,23,12,2021,8189,5
14,23,12,2021,7652,5
15,23,12,2021,7672,5
16,23,12,2021,7444,5
17,23,12,2021,7640,5
18,23,12,2021,8837,5
19,23,12,2021,9199,5
20,23,12,2021,9018,5
21,23,12,2021,8740,5
22,23,12,2021,8323,5
23,23,12,2021,7678,5
24,23,12,2021,7232,5
1,24,12,2021,6723,6
2,24,12,2021,6336,6
3,24,12,2021,6099,6
4,24,12,2021,5941,6
5,24,12,2021,5837,6
6,24,12,2021,6056,6
7,24,12,2021,5927,6
8,24,12,2021,6255,6
9,24,12,2021,6434,6
10,24,12,2021,6316,6
11,24,12,2021,6420,6
12,24,12,2021,6700,6
13,24,12,2021,7245,6
14,24,12,2021,6218,6
15,24,12,2021,6064,6
16,24,12,2021,5966,6
17,24,12,2021,6244,6
18,24,12,2021,7654,6
19,24,12,2021,8055,6
20,24,12,2021,8095,6
21,24,12,2021,7975,6
22,24,12,2021,7647,6
23,24,12,2021,7062,6
24,24,12,2021,6677,6
1,25,12,2021,6233,7
2,25,12,2021,5840,7
3,25,12,2021,5581,7
4,25,12,2021,5452,7
5,25,12,2021,5453,7
6,25,12,2021,5645,7
7,25,12,2021,5999,7
8,25,12,2021,6600,7
9,25,12,2021,7124,7
10,25,12,2021,7165,7
11,25,12,2021,7251,7
12,25,12,2021,7631,7
13,25,12,2021,7857,7
14,25,12,2021,7520,7
15,25,12,2021,7309,7
16,25,12,2021,7170,7
17,25,12,2021,7490,7
18,25,12,2021,8727,7
19,25,12,2021,9013,7
20,25,12,2021,8844,7
21,25,12,2021,8579,7
22,25,12,2021,8197,7
23,25,12,2021,7698,7
24,25,12,2021,7070,7
1,26,12,2021,6596,1
2,26,12,2021,6286,1
3,26,12,2021,6027,1
4,26,12,2021,5862,1
5,26,12,2021,5837,1
6,26,12,2021,6044,1
7,26,12,2021,6359,1
8,26,12,2021,6706,1
9,26,12,2021,7217,1
10,26,12,2021,7275,1
11,26,12,2021,7325,1
12,26,12,2021,7598,1
13,26,12,2021,7779,1
14,26,12,2021,7396,1
15,26,12,2021,7290,1
16,26,12,2021,7189,1
17,26,12,2021,7469,1
18,26,12,2021,8809,1
19,26,12,2021,9149,1
20,26,12,2021,8935,1
21,26,12,2021,8793,1
22,26,12,2021,8284,1
23,26,12,2021,7634,1
24,26,12,2021,7210,1
1,27,12,2021,6623,2
2,27,12,2021,6236,2
3,27,12,2021,6010,2
4,27,12,2021,5932,2
5,27,12,2021,5861,2
6,27,12,2021,6099,2
7,27,12,2021,6450,2
8,27,12,2021,6816,2
9,27,12,2021,7357,2
10,27,12,2021,7609,2
11,27,12,2021,7721,2
12,27,12,2021,7888,2
13,27,12,2021,8123,2
14,27,12,2021,7963,2
15,27,12,2021,7688,2
16,27,12,2021,7569,2
17,27,12,2021,7803,2
18,27,12,2021,9195,2
19,27,12,2021,9446,2
20,27,12,2021,9185,2
21,27,12,2021,8929,2
22,27,12,2021,8472,2
23,27,12,2021,7844,2
24,27,12,2021,7371,2
1,28,12,2021,6807,3
2,28,12,2021,6428,3
3,28,12,2021,6231,3
4,28,12,2021,5991,3
5,28,12,2021,6000,3
6,28,12,2021,6219,3
7,28,12,2021,6589,3
8,28,12,2021,7136,3
9,28,12,2021,7521,3
10,28,12,2021,7673,3
11,28,12,2021,7683,3
12,28,12,2021,7942,3
13,28,12,2021,8207,3
14,28,12,2021,7869,3
15,28,12,2021,7612,3
16,28,12,2021,7623,3
17,28,12,2021,7953,3
18,28,12,2021,9244,3
19,28,12,2021,9368,3
20,28,12,2021,9225,3
21,28,12,2021,8956,3
22,28,12,2021,8449,3
23,28,12,2021,7757,3
24,28,12,2021,7211,3
1,29,12,2021,6731,4
2,29,12,2021,6421,4
3,29,12,2021,6146,4
4,29,12,2021,5943,4
5,29,12,2021,5983,4
6,29,12,2021,6160,4
7,29,12,2021,6566,4
8,29,12,2021,7012,4
9,29,12,2021,7404,4
10,29,12,2021,7810,4
11,29,12,2021,7820,4
12,29,12,2021,8046,4
13,29,12,2021,8222,4
14,29,12,2021,7859,4
15,29,12,2021,7609,4
16,29,12,2021,7494,4
17,29,12,2021,7972,4
18,29,12,2021,9147,4
19,29,12,2021,9398,4
20,29,12,2021,9139,4
21,29,12,2021,9009,4
22,29,12,2021,8513,4
23,29,12,2021,7763,4
24,29,12,2021,7284,4
1,30,12,2021,6726,5
2,30,12,2021,6409,5
3,30,12,2021,6021,5
4,30,12,2021,5963,5
5,30,12,2021,5947,5
6,30,12,2021,6177,5
7,30,12,2021,6321,5
8,30,12,2021,7032,5
9,30,12,2021,7583,5
10,30,12,2021,7619,5
11,30,12,2021,7745,5
12,30,12,2021,8088,5
13,30,12,2021,8197,5
14,30,12,2021,7678,5
15,30,12,2021,7627,5
16,30,12,2021,7504,5
17,30,12,2021,7647,5
18,30,12,2021,9181,5
19,30,12,2021,9302,5
20,30,12,2021,9026,5
21,30,12,2021,8855,5
22,30,12,2021,8352,5
23,30,12,2021,7848,5
24,30,12,2021,7318,5
1,31,12,2021,6804,6
2,31,12,2021,6513,6
3,31,12,2021,6254,6
4,31,12,2021,6060,6
5,31,12,2021,5879,6
6,31,12,2021,6087,6
7,31,12,2021,5973,6
8,31,12,2021,6241,6
9,31,12,2021,6500,6
10,31,12,2021,6421,6
11,31,12,2021,6501,6
12,31,12,2021,6768,6
13,31,12,2021,7196,6
14,31,12,2021,6251,6
15,31,12,2021,5936,6
16,31,12,2021,5971,6
17,31,12,2021,6112,6
18,31,12,2021,7708,6
19,31,12,2021,8193,6
20,31,12,2021,8192,6
21,31,12,2021,8057,6
22,31,12,2021,7621,6
23,31,12,2021,7165,6
24,31,12,2021,6763,6
1,1,1,2022,6232,7
2,1,1,2022,5875,7
3,1,1,2022,5676,7
4,1,1,2022,5492,7
5,1,1,2022,5498,7
6,1,1,2022,5782,7
7,1,1,2022,6058,7
8,1,1,2022,6619,7
9,1,1,2022,6987,7
10,1,1,2022,6994,7
11,1,1,2022,7030,7
12,1,1,2022,7339,7
13,1,1,2022,7616,7
14,1,1,2022,7334,7
15,1,1,2022,7137,7
16,1,1,2022,6955,7
17,1,1,2022,7344,7
18,1,1,2022,8674,7
19,1,1,2022,8985,7
20,1,1,2022,8865,7
21,1,1,2022,8575,7
22,1,1,2022,8258,7
23,1,1,2022,7616,7
24,1,1,2022,7131,7
1,2,1,2022,6688,1
2,2,1,2022,6282,1
3,2,1,2022,5975,1
4,2,1,2022,5820,1
5,2,1,2022,5745,1
6,2,1,2022,5910,1
7,2,1,2022,6162,1
8,2,1,2022,6790,1
9,2,1,2022,7422,1
10,2,1,2022,7499,1
11,2,1,2022,7486,1
12,2,1,2022,7659,1
13,2,1,2022,7846,1
14,2,1,2022,7536,1
15,2,1,2022,7376,1
16,2,1,2022,7210,1
17,2,1,2022,7466,1
18,2,1,2022,8861,1
19,2,1,2022,9156,1
20,2,1,2022,9014,1
21,2,1,2022,8802,1
22,2,1,2022,8394,1
23,2,1,2022,7559,1
24,2,1,2022,7031,1
1,3,1,2022,6688,2
2,3,1,2022,6282,2
3,3,1,2022,5975,2
4,3,1,2022,5820,2
5,3,1,2022,5745,2
6,3,1,2022,5910,2
7,3,1,2022,6162,2
8,3,1,2022,6790,2
9,3,1,2022,7422,2
10,3,1,2022,7499,2
11,3,1,2022,7486,2
12,3,1,2022,7659,2
13,3,1,2022,7846,2
14,3,1,2022,7536,2
15,3,1,2022,7376,2
16,3,1,2022,7210,2
17,3,1,2022,7466,2
18,3,1,2022,8861,2
19,3,1,2022,9156,2
20,3,1,2022,9014,2
21,3,1,2022,8802,2
22,3,1,2022,8394,2
23,3,1,2022,7559,2
24,3,1,2022,7031,2
1,4,1,2022,6629,3
2,4,1,2022,6194,3
3,4,1,2022,6063,3
4,4,1,2022,5858,3
5,4,1,2022,5837,3
6,4,1,2022,6046,3
7,4,1,2022,6566,3
8,4,1,2022,7060,3
9,4,1,2022,7608,3
10,4,1,2022,7660,3
11,4,1,2022,7789,3
12,4,1,2022,7954,3
13,4,1,2022,8247,3
14,4,1,2022,7733,3
15,4,1,2022,7689,3
16,4,1,2022,7575,3
17,4,1,2022,7589,3
18,4,1,2022,9136,3
19,4,1,2022,9406,3
20,4,1,2022,9131,3
21,4,1,2022,8886,3
22,4,1,2022,8365,3
23,4,1,2022,7774,3
24,4,1,2022,7065,3
1,5,1,2022,6703,4
2,5,1,2022,6328,4
3,5,1,2022,6027,4
4,5,1,2022,5841,4
5,5,1,2022,5648,4
6,5,1,2022,5972,4
7,5,1,2022,6442,4
8,5,1,2022,6919,4
9,5,1,2022,7341,4
10,5,1,2022,7452,4
11,5,1,2022,7561,4
12,5,1,2022,7756,4
13,5,1,2022,7993,4
14,5,1,2022,7634,4
15,5,1,2022,7500,4
16,5,1,2022,7280,4
17,5,1,2022,7462,4
18,5,1,2022,8861,4
19,5,1,2022,9239,4
20,5,1,2022,8990,4
21,5,1,2022,8905,4
22,5,1,2022,8362,4
23,5,1,2022,7612,4
24,5,1,2022,7123,4
1,6,1,2022,6712,5
2,6,1,2022,6242,5
3,6,1,2022,6037,5
4,6,1,2022,5862,5
5,6,1,2022,5805,5
6,6,1,2022,5899,5
7,6,1,2022,6392,5
8,6,1,2022,7097,5
9,6,1,2022,7625,5
10,6,1,2022,7786,5
11,6,1,2022,7861,5
12,6,1,2022,8136,5
13,6,1,2022,8327,5
14,6,1,2022,7956,5
15,6,1,2022,7758,5
16,6,1,2022,7525,5
17,6,1,2022,7722,5
18,6,1,2022,9144,5
19,6,1,2022,9338,5
20,6,1,2022,9205,5
21,6,1,2022,8922,5
22,6,1,2022,8508,5
23,6,1,2022,7829,5
24,6,1,2022,7254,5
1,7,1,2022,6777,6
2,7,1,2022,6319,6
3,7,1,2022,6101,6
4,7,1,2022,5936,6
5,7,1,2022,5848,6
6,7,1,2022,5977,6
7,7,1,2022,5994,6
8,7,1,2022,6390,6
9,7,1,2022,6620,6
10,7,1,2022,6485,6
11,7,1,2022,6587,6
12,7,1,2022,6932,6
13,7,1,2022,7335,6
14,7,1,2022,6377,6
15,7,1,2022,6074,6
16,7,1,2022,6040,6
17,7,1,2022,6234,6
18,7,1,2022,7572,6
19,7,1,2022,8098,6
20,7,1,2022,8163,6
21,7,1,2022,7993,6
22,7,1,2022,7759,6
23,7,1,2022,7232,6
24,7,1,2022,6677,6
1,8,1,2022,6213,7
2,8,1,2022,5788,7
3,8,1,2022,5656,7
4,8,1,2022,5510,7
5,8,1,2022,5475,7
6,8,1,2022,5762,7
7,8,1,2022,6266,7
8,8,1,2022,6812,7
9,8,1,2022,6843,7
10,8,1,2022,6667,7
11,8,1,2022,6987,7
12,8,1,2022,7280,7
13,8,1,2022,7570,7
14,8,1,2022,7231,7
15,8,1,2022,7146,7
16,8,1,2022,7177,7
17,8,1,2022,7481,7
18,8,1,2022,8992,7
19,8,1,2022,9476,7
20,8,1,2022,9334,7
21,8,1,2022,9115,7
22,8,1,2022,8556,7
23,8,1,2022,7880,7
24,8,1,2022,7457,7
1,9,1,2022,6865,1
2,9,1,2022,6471,1
3,9,1,2022,6256,1
4,9,1,2022,6060,1
5,9,1,2022,6018,1
6,9,1,2022,6222,1
7,9,1,2022,6673,1
8,9,1,2022,7349,1
9,9,1,2022,7910,1
10,9,1,2022,8005,1
11,9,1,2022,7834,1
12,9,1,2022,8149,1
13,9,1,2022,8464,1
14,9,1,2022,8002,1
15,9,1,2022,7859,1
16,9,1,2022,7714,1
17,9,1,2022,7861,1
18,9,1,2022,9244,1
19,9,1,2022,9537,1
20,9,1,2022,9258,1
21,9,1,2022,8953,1
22,9,1,2022,8500,1
23,9,1,2022,7908,1
24,9,1,2022,7408,1
1,10,1,2022,6865,2
2,10,1,2022,6440,2
3,10,1,2022,6215,2
4,10,1,2022,6051,2
5,10,1,2022,6007,2
6,10,1,2022,6188,2
7,10,1,2022,6628,2
8,10,1,2022,7237,2
9,10,1,2022,7507,2
10,10,1,2022,7814,2
11,10,1,2022,7893,2
12,10,1,2022,8242,2
13,10,1,2022,8412,2
14,10,1,2022,7918,2
15,10,1,2022,7911,2
16,10,1,2022,7619,2
17,10,1,2022,7819,2
18,10,1,2022,9390,2
19,10,1,2022,9612,2
20,10,1,2022,9430,2
21,10,1,2022,9175,2
22,10,1,2022,8577,2
23,10,1,2022,7996,2
24,10,1,2022,7456,2
1,11,1,2022,7118,3
2,11,1,2022,6652,3
3,11,1,2022,6424,3
4,11,1,2022,6235,3
5,11,1,2022,6210,3
6,11,1,2022,6438,3
7,11,1,2022,6853,3
8,11,1,2022,7502,3
9,11,1,2022,8094,3
10,11,1,2022,8158,3
11,11,1,2022,8123,3
12,11,1,2022,8457,3
13,11,1,2022,8610,3
14,11,1,2022,8256,3
15,11,1,2022,8058,3
16,11,1,2022,7863,3
17,11,1,2022,8145,3
18,11,1,2022,9476,3
19,11,1,2022,9726,3
20,11,1,2022,9417,3
21,11,1,2022,9037,3
22,11,1,2022,8591,3
23,11,1,2022,8000,3
24,11,1,2022,7443,3
1,12,1,2022,6925,4
2,12,1,2022,6336,4
3,12,1,2022,6107,4
4,12,1,2022,5919,4
5,12,1,2022,5854,4
6,12,1,2022,6118,4
7,12,1,2022,6506,4
8,12,1,2022,7232,4
9,12,1,2022,7764,4
10,12,1,2022,7472,4
11,12,1,2022,8039,4
12,12,1,2022,8347,4
13,12,1,2022,8555,4
14,12,1,2022,8098,4
15,12,1,2022,7968,4
16,12,1,2022,7878,4
17,12,1,2022,8100,4
18,12,1,2022,9270,4
19,12,1,2022,9583,4
20,12,1,2022,9387,4
21,12,1,2022,9160,4
22,12,1,2022,8612,4
23,12,1,2022,7724,4
24,12,1,2022,6963,4
1,13,1,2022,6480,5
2,13,1,2022,6141,5
3,13,1,2022,6052,5
4,13,1,2022,5922,5
5,13,1,2022,5763,5
6,13,1,2022,5967,5
7,13,1,2022,6449,5
8,13,1,2022,6980,5
9,13,1,2022,7841,5
10,13,1,2022,7905,5
11,13,1,2022,8143,5
12,13,1,2022,8555,5
13,13,1,2022,8586,5
14,13,1,2022,8187,5
15,13,1,2022,8063,5
16,13,1,2022,7780,5
17,13,1,2022,7972,5
18,13,1,2022,9282,5
19,13,1,2022,9643,5
20,13,1,2022,9388,5
21,13,1,2022,9326,5
22,13,1,2022,8813,5
23,13,1,2022,8301,5
24,13,1,2022,7766,5
1,14,1,2022,7188,6
2,14,1,2022,6829,6
3,14,1,2022,6573,6
4,14,1,2022,6398,6
5,14,1,2022,6166,6
6,14,1,2022,6317,6
7,14,1,2022,6402,6
8,14,1,2022,6763,6
9,14,1,2022,6944,6
10,14,1,2022,6890,6
11,14,1,2022,6912,6
12,14,1,2022,7236,6
13,14,1,2022,7578,6
14,14,1,2022,6748,6
15,14,1,2022,6399,6
16,14,1,2022,6275,6
17,14,1,2022,6585,6
18,14,1,2022,7899,6
