Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday,Demand(MW),Multiply
2021,12,21,20,179.68,3,1,8984,
2021,12,21,21,175.2,3,1,8760,
2021,12,21,22,165.9,3,1,8295,
2021,12,21,23,155.44,3,1,7772,
2021,12,21,24,141.04,3,1,7052,
2021,12,22,1,132.26,4,1,6613,
2021,12,22,2,126,4,1,6300,
2021,12,22,3,121.18,4,1,6059,
2021,12,22,4,117.26,4,1,5863,
2021,12,22,5,116.64,4,1,5832,
2021,12,22,6,120.82,4,1,6041,
2021,12,22,7,128.24,4,1,6412,
2021,12,22,8,141.84,4,1,7092,
2021,12,22,9,148.02,4,1,7401,
2021,12,22,10,151.64,4,1,7582,
2021,12,22,11,152.5,4,1,7625,
2021,12,22,12,159.18,4,1,7959,
2021,12,22,13,164.02,4,1,8201,
2021,12,22,14,156.24,4,1,7812,
2021,12,22,15,150.6,4,1,7530,
2021,12,22,16,151.38,4,1,7569,
2021,12,22,17,153.82,4,1,7691,
2021,12,22,18,183.42,4,1,9171,
2021,12,22,19,186.24,4,1,9312,
2021,12,22,20,180.64,4,1,9032,
2021,12,22,21,172.84,4,1,8642,
2021,12,22,22,165.3,4,1,8265,
2021,12,22,23,154.5,4,1,7725,
2021,12,22,24,144.18,4,1,7209,
2021,12,23,1,135.32,5,1,6766,
2021,12,23,2,125.84,5,1,6292,
2021,12,23,3,122.74,5,1,6137,
2021,12,23,4,118.66,5,1,5933,
2021,12,23,5,117.06,5,1,5853,
2021,12,23,6,120.46,5,1,6023,
2021,12,23,7,126.92,5,1,6346,
2021,12,23,8,139.1,5,1,6955,
2021,12,23,9,147.18,5,1,7359,
2021,12,23,10,147.76,5,1,7388,
2021,12,23,11,151.64,5,1,7582,
2021,12,23,12,158.54,5,1,7927,
2021,12,23,13,163.78,5,1,8189,
2021,12,23,14,153.04,5,1,7652,
2021,12,23,15,153.44,5,1,7672,
2021,12,23,16,148.88,5,1,7444,
2021,12,23,17,152.8,5,1,7640,
2021,12,23,18,176.74,5,1,8837,
2021,12,23,19,183.98,5,1,9199,
2021,12,23,20,180.36,5,1,9018,
2021,12,23,21,174.8,5,1,8740,
2021,12,23,22,166.46,5,1,8323,
2021,12,23,23,153.56,5,1,7678,
2021,12,23,24,144.64,5,1,7232,
2021,12,24,1,134.46,6,1,6723,
2021,12,24,2,126.72,6,1,6336,
2021,12,24,3,121.98,6,1,6099,
2021,12,24,4,118.82,6,1,5941,
2021,12,24,5,116.74,6,1,5837,
2021,12,24,6,121.12,6,1,6056,
2021,12,24,7,118.54,6,1,5927,
2021,12,24,8,125.1,6,1,6255,
2021,12,24,9,128.68,6,1,6434,
2021,12,24,10,126.32,6,1,6316,
2021,12,24,11,128.4,6,1,6420,
2021,12,24,12,134,6,1,6700,
2021,12,24,13,144.9,6,1,7245,
2021,12,24,14,124.36,6,1,6218,
2021,12,24,15,121.28,6,1,6064,
2021,12,24,16,119.32,6,1,5966,
2021,12,24,17,124.88,6,1,6244,
2021,12,24,18,153.08,6,1,7654,
2021,12,24,19,161.1,6,1,8055,
2021,12,24,20,161.9,6,1,8095,
2021,12,24,21,159.5,6,1,7975,
2021,12,24,22,152.94,6,1,7647,
2021,12,24,23,141.24,6,1,7062,
2021,12,24,24,133.54,6,1,6677,
2021,12,25,1,124.66,7,1,6233,
2021,12,25,2,116.8,7,1,5840,
2021,12,25,3,111.62,7,1,5581,
2021,12,25,4,109.04,7,1,5452,
2021,12,25,5,109.06,7,1,5453,
2021,12,25,6,112.9,7,1,5645,
2021,12,25,7,119.98,7,1,5999,
2021,12,25,8,132,7,1,6600,
2021,12,25,9,142.48,7,1,7124,
2021,12,25,10,143.3,7,1,7165,
2021,12,25,11,145.02,7,1,7251,
2021,12,25,12,152.62,7,1,7631,
2021,12,25,13,157.14,7,1,7857,
2021,12,25,14,150.4,7,1,7520,
2021,12,25,15,146.18,7,1,7309,
2021,12,25,16,143.4,7,1,7170,
2021,12,25,17,149.8,7,1,7490,
2021,12,25,18,174.54,7,1,8727,
2021,12,25,19,180.26,7,1,9013,
2021,12,25,20,176.88,7,1,8844,
2021,12,25,21,171.58,7,1,8579,
2021,12,25,22,163.94,7,1,8197,
2021,12,25,23,153.96,7,1,7698,
2021,12,25,24,141.4,7,1,7070,
2021,12,26,1,131.92,1,1,6596,
2021,12,26,2,125.72,1,1,6286,
2021,12,26,3,120.54,1,1,6027,
2021,12,26,4,117.24,1,1,5862,
2021,12,26,5,116.74,1,1,5837,
2021,12,26,6,120.88,1,1,6044,
2021,12,26,7,127.18,1,1,6359,
2021,12,26,8,134.12,1,1,6706,
2021,12,26,9,144.34,1,1,7217,
2021,12,26,10,145.5,1,1,7275,
2021,12,26,11,146.5,1,1,7325,
2021,12,26,12,151.96,1,1,7598,
2021,12,26,13,155.58,1,1,7779,
2021,12,26,14,147.92,1,1,7396,
2021,12,26,15,145.8,1,1,7290,
2021,12,26,16,143.78,1,1,7189,
2021,12,26,17,149.38,1,1,7469,
2021,12,26,18,176.18,1,1,8809,
2021,12,26,19,182.98,1,1,9149,
2021,12,26,20,178.7,1,1,8935,
2021,12,26,21,175.86,1,1,8793,
2021,12,26,22,165.68,1,1,8284,
2021,12,26,23,152.68,1,1,7634,
2021,12,26,24,144.2,1,1,7210,
2021,12,27,1,132.46,2,1,6623,
2021,12,27,2,124.72,2,1,6236,
2021,12,27,3,120.2,2,1,6010,
2021,12,27,4,118.64,2,1,5932,
2021,12,27,5,117.22,2,1,5861,
2021,12,27,6,121.98,2,1,6099,
2021,12,27,7,129,2,1,6450,
2021,12,27,8,136.32,2,1,6816,
2021,12,27,9,147.14,2,1,7357,
2021,12,27,10,152.18,2,1,7609,
2021,12,27,11,154.42,2,1,7721,
2021,12,27,12,157.76,2,1,7888,
2021,12,27,13,162.46,2,1,8123,
2021,12,27,14,159.26,2,1,7963,
2021,12,27,15,153.76,2,1,7688,
2021,12,27,16,151.38,2,1,7569,
2021,12,27,17,156.06,2,1,7803,
2021,12,27,18,183.9,2,1,9195,
2021,12,27,19,188.92,2,1,9446,
2021,12,27,20,183.7,2,1,9185,
2021,12,27,21,178.58,2,1,8929,
2021,12,27,22,169.44,2,1,8472,
2021,12,27,23,156.88,2,1,7844,
2021,12,27,24,147.42,2,1,7371,
2021,12,28,1,136.14,3,1,6807,
2021,12,28,2,128.56,3,1,6428,
2021,12,28,3,124.62,3,1,6231,
2021,12,28,4,119.82,3,1,5991,
2021,12,28,5,120,3,1,6000,
2021,12,28,6,124.38,3,1,6219,
2021,12,28,7,131.78,3,1,6589,
2021,12,28,8,142.72,3,1,7136,
2021,12,28,9,150.42,3,1,7521,
2021,12,28,10,153.46,3,1,7673,
2021,12,28,11,153.66,3,1,7683,
2021,12,28,12,158.84,3,1,7942,
2021,12,28,13,164.14,3,1,8207,
2021,12,28,14,157.38,3,1,7869,
2021,12,28,15,152.24,3,1,7612,
2021,12,28,16,152.46,3,1,7623,
2021,12,28,17,159.06,3,1,7953,
2021,12,28,18,184.88,3,1,9244,
2021,12,28,19,187.36,3,1,9368,
2021,12,28,20,184.5,3,1,9225,
2021,12,28,21,179.12,3,1,8956,
2021,12,28,22,168.98,3,1,8449,
2021,12,28,23,155.14,3,1,7757,
2021,12,28,24,144.22,3,1,7211,
2021,12,29,1,134.62,4,1,6731,
2021,12,29,2,128.42,4,1,6421,
2021,12,29,3,122.92,4,1,6146,
2021,12,29,4,118.86,4,1,5943,
2021,12,29,5,119.66,4,1,5983,
2021,12,29,6,123.2,4,1,6160,
2021,12,29,7,131.32,4,1,6566,
2021,12,29,8,140.24,4,1,7012,
2021,12,29,9,148.08,4,1,7404,
2021,12,29,10,156.2,4,1,7810,
2021,12,29,11,156.4,4,1,7820,
2021,12,29,12,160.92,4,1,8046,
2021,12,29,13,164.44,4,1,8222,
2021,12,29,14,157.18,4,1,7859,
2021,12,29,15,152.18,4,1,7609,
2021,12,29,16,149.88,4,1,7494,
2021,12,29,17,159.44,4,1,7972,
2021,12,29,18,182.94,4,1,9147,
2021,12,29,19,187.96,4,1,9398,
2021,12,29,20,182.78,4,1,9139,
2021,12,29,21,180.18,4,1,9009,
2021,12,29,22,170.26,4,1,8513,
2021,12,29,23,155.26,4,1,7763,
2021,12,29,24,145.68,4,1,7284,
2021,12,30,1,134.52,5,1,6726,
2021,12,30,2,128.18,5,1,6409,
2021,12,30,3,120.42,5,1,6021,
2021,12,30,4,119.26,5,1,5963,
2021,12,30,5,118.94,5,1,5947,
2021,12,30,6,123.54,5,1,6177,
2021,12,30,7,126.42,5,1,6321,
2021,12,30,8,140.64,5,1,7032,
2021,12,30,9,151.66,5,1,7583,
2021,12,30,10,152.38,5,1,7619,
2021,12,30,11,154.9,5,1,7745,
2021,12,30,12,161.76,5,1,8088,
2021,12,30,13,163.94,5,1,8197,
2021,12,30,14,153.56,5,1,7678,
2021,12,30,15,152.54,5,1,7627,
2021,12,30,16,150.08,5,1,7504,
2021,12,30,17,152.94,5,1,7647,
2021,12,30,18,183.62,5,1,9181,
2021,12,30,19,186.04,5,1,9302,
2021,12,30,20,180.52,5,1,9026,
2021,12,30,21,177.1,5,1,8855,
2021,12,30,22,167.04,5,1,8352,
2021,12,30,23,156.96,5,1,7848,
2021,12,30,24,146.36,5,1,7318,
2021,12,31,1,136.08,6,1,6804,
2021,12,31,2,130.26,6,1,6513,
2021,12,31,3,125.08,6,1,6254,
2021,12,31,4,121.2,6,1,6060,
2021,12,31,5,117.58,6,1,5879,
2021,12,31,6,121.74,6,1,6087,
2021,12,31,7,119.46,6,1,5973,
2021,12,31,8,124.82,6,1,6241,
2021,12,31,9,130,6,1,6500,
2021,12,31,10,128.42,6,1,6421,
2021,12,31,11,130.02,6,1,6501,
2021,12,31,12,135.36,6,1,6768,
2021,12,31,13,143.92,6,1,7196,
2021,12,31,14,125.02,6,1,6251,
2021,12,31,15,118.72,6,1,5936,
2021,12,31,16,119.42,6,1,5971,
2021,12,31,17,122.24,6,1,6112,
2021,12,31,18,154.16,6,1,7708,
2021,12,31,19,163.86,6,1,8193,
2021,12,31,20,163.84,6,1,8192,
2021,12,31,21,161.14,6,1,8057,
2021,12,31,22,152.42,6,1,7621,
2021,12,31,23,143.3,6,1,7165,
2021,12,31,24,135.26,6,1,6763,
2022,1,1,1,124.64,7,1,6232,
2022,1,1,2,117.5,7,1,5875,
2022,1,1,3,113.52,7,1,5676,
2022,1,1,4,109.84,7,1,5492,
2022,1,1,5,109.96,7,1,5498,
2022,1,1,6,115.64,7,1,5782,
2022,1,1,7,121.16,7,1,6058,
2022,1,1,8,132.38,7,1,6619,
2022,1,1,9,139.74,7,1,6987,
2022,1,1,10,139.88,7,1,6994,
2022,1,1,11,140.6,7,1,7030,
2022,1,1,12,146.78,7,1,7339,
2022,1,1,13,152.32,7,1,7616,
2022,1,1,14,146.68,7,1,7334,
2022,1,1,15,142.74,7,1,7137,
2022,1,1,16,139.1,7,1,6955,
2022,1,1,17,146.88,7,1,7344,
2022,1,1,18,173.48,7,1,8674,
2022,1,1,19,179.7,7,1,8985,
2022,1,1,20,177.3,7,1,8865,
2022,1,1,21,171.5,7,1,8575,
2022,1,1,22,165.16,7,1,8258,
2022,1,1,23,152.32,7,1,7616,
2022,1,1,24,142.62,7,1,7131,
2022,1,2,1,133.76,1,1,6688,
2022,1,2,2,125.64,1,1,6282,
2022,1,2,3,119.5,1,1,5975,
2022,1,2,4,116.4,1,1,5820,
2022,1,2,5,114.9,1,1,5745,
2022,1,2,6,118.2,1,1,5910,
2022,1,2,7,123.24,1,1,6162,
2022,1,2,8,135.8,1,1,6790,
2022,1,2,9,148.44,1,1,7422,
2022,1,2,10,149.98,1,1,7499,
2022,1,2,11,149.72,1,1,7486,
2022,1,2,12,153.18,1,1,7659,
2022,1,2,13,156.92,1,1,7846,
2022,1,2,14,150.72,1,1,7536,
2022,1,2,15,147.52,1,1,7376,
2022,1,2,16,144.2,1,1,7210,
2022,1,2,17,149.32,1,1,7466,
2022,1,2,18,177.22,1,1,8861,
2022,1,2,19,183.12,1,1,9156,
2022,1,2,20,180.28,1,1,9014,
2022,1,2,21,176.04,1,1,8802,
2022,1,2,22,167.88,1,1,8394,
2022,1,2,23,151.18,1,1,7559,
2022,1,2,24,140.62,1,1,7031,
2022,1,3,1,133.76,2,1,6688,
2022,1,3,2,125.64,2,1,6282,
2022,1,3,3,119.5,2,1,5975,
2022,1,3,4,116.4,2,1,5820,
2022,1,3,5,114.9,2,1,5745,
2022,1,3,6,118.2,2,1,5910,
2022,1,3,7,123.24,2,1,6162,
2022,1,3,8,135.8,2,1,6790,
2022,1,3,9,148.44,2,1,7422,
2022,1,3,10,149.98,2,1,7499,
2022,1,3,11,149.72,2,1,7486,
2022,1,3,12,153.18,2,1,7659,
2022,1,3,13,156.92,2,1,7846,
2022,1,3,14,150.72,2,1,7536,
2022,1,3,15,147.52,2,1,7376,
2022,1,3,16,144.2,2,1,7210,
2022,1,3,17,149.32,2,1,7466,
2022,1,3,18,177.22,2,1,8861,
2022,1,3,19,183.12,2,1,9156,
2022,1,3,20,180.28,2,1,9014,
2022,1,3,21,176.04,2,1,8802,
2022,1,3,22,167.88,2,1,8394,
2022,1,3,23,151.18,2,1,7559,
2022,1,3,24,140.62,2,1,7031,
2022,1,4,1,132.58,3,1,6629,
2022,1,4,2,123.88,3,1,6194,
2022,1,4,3,121.26,3,1,6063,
2022,1,4,4,117.16,3,1,5858,
2022,1,4,5,116.74,3,1,5837,
2022,1,4,6,120.92,3,1,6046,
2022,1,4,7,131.32,3,1,6566,
2022,1,4,8,141.2,3,1,7060,
2022,1,4,9,152.16,3,1,7608,
2022,1,4,10,153.2,3,1,7660,
2022,1,4,11,155.78,3,1,7789,
2022,1,4,12,159.08,3,1,7954,
2022,1,4,13,164.94,3,1,8247,
2022,1,4,14,154.66,3,1,7733,
2022,1,4,15,153.78,3,1,7689,
2022,1,4,16,151.5,3,1,7575,
2022,1,4,17,151.78,3,1,7589,
2022,1,4,18,182.72,3,1,9136,
2022,1,4,19,188.12,3,1,9406,
2022,1,4,20,182.62,3,1,9131,
2022,1,4,21,177.72,3,1,8886,
2022,1,4,22,167.3,3,1,8365,
2022,1,4,23,155.48,3,1,7774,
2022,1,4,24,141.3,3,1,7065,
2022,1,5,1,134.06,4,1,6703,
2022,1,5,2,126.56,4,1,6328,
2022,1,5,3,120.54,4,1,6027,
2022,1,5,4,116.82,4,1,5841,
2022,1,5,5,112.96,4,1,5648,
2022,1,5,6,119.44,4,1,5972,
2022,1,5,7,128.84,4,1,6442,
2022,1,5,8,138.38,4,1,6919,
2022,1,5,9,146.82,4,1,7341,
2022,1,5,10,149.04,4,1,7452,
2022,1,5,11,151.22,4,1,7561,
2022,1,5,12,155.12,4,1,7756,
2022,1,5,13,159.86,4,1,7993,
2022,1,5,14,152.68,4,1,7634,
2022,1,5,15,150,4,1,7500,
2022,1,5,16,145.6,4,1,7280,
2022,1,5,17,149.24,4,1,7462,
2022,1,5,18,177.22,4,1,8861,
2022,1,5,19,184.78,4,1,9239,
2022,1,5,20,179.8,4,1,8990,
2022,1,5,21,178.1,4,1,8905,
2022,1,5,22,167.24,4,1,8362,
2022,1,5,23,152.24,4,1,7612,
2022,1,5,24,142.46,4,1,7123,
2022,1,6,1,134.24,5,1,6712,
2022,1,6,2,124.84,5,1,6242,
2022,1,6,3,120.74,5,1,6037,
2022,1,6,4,117.24,5,1,5862,
2022,1,6,5,116.1,5,1,5805,
2022,1,6,6,117.98,5,1,5899,
2022,1,6,7,127.84,5,1,6392,
2022,1,6,8,141.94,5,1,7097,
2022,1,6,9,152.5,5,1,7625,
2022,1,6,10,155.72,5,1,7786,
2022,1,6,11,157.22,5,1,7861,
2022,1,6,12,162.72,5,1,8136,
2022,1,6,13,166.54,5,1,8327,
2022,1,6,14,159.12,5,1,7956,
2022,1,6,15,155.16,5,1,7758,
2022,1,6,16,150.5,5,1,7525,
2022,1,6,17,154.44,5,1,7722,
2022,1,6,18,182.88,5,1,9144,
2022,1,6,19,186.76,5,1,9338,
2022,1,6,20,184.1,5,1,9205,
2022,1,6,21,178.44,5,1,8922,
2022,1,6,22,170.16,5,1,8508,
2022,1,6,23,156.58,5,1,7829,
2022,1,6,24,145.08,5,1,7254,
2022,1,7,1,135.54,6,1,6777,
2022,1,7,2,126.38,6,1,6319,
2022,1,7,3,122.02,6,1,6101,
2022,1,7,4,118.72,6,1,5936,
2022,1,7,5,116.96,6,1,5848,
2022,1,7,6,119.54,6,1,5977,
2022,1,7,7,119.88,6,1,5994,
2022,1,7,8,127.8,6,1,6390,
2022,1,7,9,132.4,6,1,6620,
2022,1,7,10,129.7,6,1,6485,
2022,1,7,11,131.74,6,1,6587,
2022,1,7,12,138.64,6,1,6932,
2022,1,7,13,146.7,6,1,7335,
2022,1,7,14,127.54,6,1,6377,
2022,1,7,15,121.48,6,1,6074,
2022,1,7,16,120.8,6,1,6040,
2022,1,7,17,124.68,6,1,6234,
2022,1,7,18,151.44,6,1,7572,
2022,1,7,19,161.96,6,1,8098,
2022,1,7,20,163.26,6,1,8163,
2022,1,7,21,159.86,6,1,7993,
2022,1,7,22,155.18,6,1,7759,
2022,1,7,23,144.64,6,1,7232,
2022,1,7,24,133.54,6,1,6677,
2022,1,8,1,124.26,7,1,6213,
2022,1,8,2,115.76,7,1,5788,
2022,1,8,3,113.12,7,1,5656,
2022,1,8,4,110.2,7,1,5510,
2022,1,8,5,109.5,7,1,5475,
2022,1,8,6,115.24,7,1,5762,
2022,1,8,7,125.32,7,1,6266,
2022,1,8,8,136.24,7,1,6812,
2022,1,8,9,136.86,7,1,6843,
2022,1,8,10,133.34,7,1,6667,
2022,1,8,11,139.74,7,1,6987,
2022,1,8,12,145.6,7,1,7280,
2022,1,8,13,151.4,7,1,7570,
2022,1,8,14,144.62,7,1,7231,
2022,1,8,15,142.92,7,1,7146,
2022,1,8,16,143.54,7,1,7177,
2022,1,8,17,149.62,7,1,7481,
2022,1,8,18,179.84,7,1,8992,
2022,1,8,19,189.52,7,1,9476,
2022,1,8,20,186.68,7,1,9334,
2022,1,8,21,182.3,7,1,9115,
2022,1,8,22,171.12,7,1,8556,
2022,1,8,23,157.6,7,1,7880,
2022,1,8,24,149.14,7,1,7457,
2022,1,9,1,137.3,1,0,6865,
2022,1,9,2,129.42,1,0,6471,
2022,1,9,3,125.12,1,0,6256,
2022,1,9,4,121.2,1,0,6060,
2022,1,9,5,120.36,1,0,6018,
2022,1,9,6,124.44,1,0,6222,
2022,1,9,7,133.46,1,0,6673,
2022,1,9,8,146.98,1,0,7349,
2022,1,9,9,237.3,1,0,7910,
2022,1,9,10,240.15,1,0,8005,
2022,1,9,11,235.02,1,0,7834,
2022,1,9,12,244.47,1,0,8149,
2022,1,9,13,253.92,1,0,8464,
2022,1,9,14,240.06,1,0,8002,
2022,1,9,15,235.77,1,0,7859,
2022,1,9,16,231.42,1,0,7714,
2022,1,9,17,235.83,1,0,7861,
2022,1,9,18,184.88,1,0,9244,
2022,1,9,19,190.74,1,0,9537,
2022,1,9,20,185.16,1,0,9258,
2022,1,9,21,179.06,1,0,8953,
2022,1,9,22,170,1,0,8500,
2022,1,9,23,158.16,1,0,7908,
2022,1,9,24,148.16,1,0,7408,
2022,1,10,1,137.3,2,0,6865,
2022,1,10,2,128.8,2,0,6440,
2022,1,10,3,124.3,2,0,6215,
2022,1,10,4,121.02,2,0,6051,
2022,1,10,5,120.14,2,0,6007,
2022,1,10,6,123.76,2,0,6188,
2022,1,10,7,132.56,2,0,6628,
2022,1,10,8,144.74,2,0,7237,
2022,1,10,9,225.21,2,0,7507,
2022,1,10,10,234.42,2,0,7814,
2022,1,10,11,236.79,2,0,7893,
2022,1,10,12,247.26,2,0,8242,
2022,1,10,13,252.36,2,0,8412,
2022,1,10,14,237.54,2,0,7918,
2022,1,10,15,237.33,2,0,7911,
2022,1,10,16,228.57,2,0,7619,
2022,1,10,17,234.57,2,0,7819,
2022,1,10,18,187.8,2,0,9390,
2022,1,10,19,192.24,2,0,9612,
2022,1,10,20,188.6,2,0,9430,
2022,1,10,21,183.5,2,0,9175,
2022,1,10,22,171.54,2,0,8577,
2022,1,10,23,159.92,2,0,7996,
2022,1,10,24,149.12,2,0,7456,
2022,1,11,1,142.36,3,0,7118,
2022,1,11,2,133.04,3,0,6652,
2022,1,11,3,128.48,3,0,6424,
2022,1,11,4,124.7,3,0,6235,
2022,1,11,5,124.2,3,0,6210,
2022,1,11,6,128.76,3,0,6438,
2022,1,11,7,137.06,3,0,6853,
2022,1,11,8,150.04,3,0,7502,
2022,1,11,9,242.82,3,0,8094,
2022,1,11,10,244.74,3,0,8158,
2022,1,11,11,243.69,3,0,8123,
2022,1,11,12,253.71,3,0,8457,
2022,1,11,13,258.3,3,0,8610,
2022,1,11,14,247.68,3,0,8256,
2022,1,11,15,241.74,3,0,8058,
2022,1,11,16,235.89,3,0,7863,
2022,1,11,17,244.35,3,0,8145,
2022,1,11,18,189.52,3,0,9476,
2022,1,11,19,194.52,3,0,9726,
2022,1,11,20,188.34,3,0,9417,
2022,1,11,21,180.74,3,0,9037,
2022,1,11,22,171.82,3,0,8591,
2022,1,11,23,160,3,0,8000,
2022,1,11,24,148.86,3,0,7443,
2022,1,12,1,138.5,4,0,6925,
2022,1,12,2,126.72,4,0,6336,
2022,1,12,3,122.14,4,0,6107,
2022,1,12,4,118.38,4,0,5919,
2022,1,12,5,117.08,4,0,5854,
2022,1,12,6,122.36,4,0,6118,
2022,1,12,7,130.12,4,0,6506,
2022,1,12,8,144.64,4,0,7232,
2022,1,12,9,232.92,4,0,7764,
2022,1,12,10,224.16,4,0,7472,
2022,1,12,11,241.17,4,0,8039,
2022,1,12,12,250.41,4,0,8347,
2022,1,12,13,256.65,4,0,8555,
2022,1,12,14,242.94,4,0,8098,
2022,1,12,15,239.04,4,0,7968,
2022,1,12,16,236.34,4,0,7878,
2022,1,12,17,243,4,0,8100,
2022,1,12,18,185.4,4,0,9270,
2022,1,12,19,191.66,4,0,9583,
2022,1,12,20,187.74,4,0,9387,
2022,1,12,21,183.2,4,0,9160,
2022,1,12,22,172.24,4,0,8612,
2022,1,12,23,154.48,4,0,7724,
2022,1,12,24,139.26,4,0,6963,
2022,1,13,1,129.6,5,0,6480,
2022,1,13,2,122.82,5,0,6141,
2022,1,13,3,121.04,5,0,6052,
2022,1,13,4,118.44,5,0,5922,
2022,1,13,5,115.26,5,0,5763,
2022,1,13,6,119.34,5,0,5967,
2022,1,13,7,128.98,5,0,6449,
2022,1,13,8,139.6,5,0,6980,
2022,1,13,9,235.23,5,0,7841,
2022,1,13,10,237.15,5,0,7905,
2022,1,13,11,244.29,5,0,8143,
2022,1,13,12,256.65,5,0,8555,
2022,1,13,13,257.58,5,0,8586,
2022,1,13,14,245.61,5,0,8187,
2022,1,13,15,241.89,5,0,8063,
2022,1,13,16,233.4,5,0,7780,
2022,1,13,17,239.16,5,0,7972,
2022,1,13,18,185.64,5,0,9282,
2022,1,13,19,192.86,5,0,9643,
2022,1,13,20,187.76,5,0,9388,
2022,1,13,21,186.52,5,0,9326,
2022,1,13,22,176.26,5,0,8813,
2022,1,13,23,166.02,5,0,8301,
2022,1,13,24,155.32,5,0,7766,
2022,1,14,1,143.76,6,1,7188,
2022,1,14,2,136.58,6,1,6829,
2022,1,14,3,131.46,6,1,6573,
2022,1,14,4,127.96,6,1,6398,
2022,1,14,5,123.32,6,1,6166,
2022,1,14,6,126.34,6,1,6317,
2022,1,14,7,128.04,6,1,6402,
2022,1,14,8,135.26,6,1,6763,
2022,1,14,9,138.88,6,1,6944,
2022,1,14,10,137.8,6,1,6890,
2022,1,14,11,138.24,6,1,6912,
2022,1,14,12,144.72,6,1,7236,
2022,1,14,13,151.56,6,1,7578,
2022,1,14,14,134.96,6,1,6748,
2022,1,14,15,127.98,6,1,6399,
2022,1,14,16,125.5,6,1,6275,
2022,1,14,17,131.7,6,1,6585,
2022,1,14,18,157.98,6,1,7899,
2022,1,14,19,165.46,6,1,8273,
2022,1,14,20,166.98,6,1,8349,
2022,1,14,21,164.84,6,1,8242,
2022,1,14,22,156.8,6,1,7840,
2022,1,14,23,145.64,6,1,7282,
2022,1,14,24,136.46,6,1,6823,
2022,1,15,1,129.04,7,1,6452,
2022,1,15,2,121.18,7,1,6059,
2022,1,15,3,117.82,7,1,5891,
2022,1,15,4,114.94,7,1,5747,
2022,1,15,5,114.16,7,1,5708,
2022,1,15,6,118.08,7,1,5904,
2022,1,15,7,130.04,7,1,6502,
2022,1,15,8,137.32,7,1,6866,
2022,1,15,9,148.68,7,1,7434,
2022,1,15,10,147.86,7,1,7393,
2022,1,15,11,149.82,7,1,7491,
2022,1,15,12,153.76,7,1,7688,
2022,1,15,13,159,7,1,7950,
2022,1,15,14,152.8,7,1,7640,
2022,1,15,15,148.9,7,1,7445,
2022,1,15,16,146.8,7,1,7340,
2022,1,15,17,152.2,7,1,7610,
2022,1,15,18,181.18,7,1,9059,
2022,1,15,19,192.08,7,1,9604,
2022,1,15,20,188.36,7,1,9418,
2022,1,15,21,183.7,7,1,9185,
2022,1,15,22,172.82,7,1,8641,
2022,1,15,23,159.9,7,1,7995,
2022,1,15,24,147.26,7,1,7363,
2022,1,16,1,136.5,1,0,6825,
2022,1,16,2,130.04,1,0,6502,
2022,1,16,3,126,1,0,6300,
2022,1,16,4,121.64,1,0,6082,
2022,1,16,5,121.58,1,0,6079,
2022,1,16,6,125.12,1,0,6256,
2022,1,16,7,136.36,1,0,6818,
2022,1,16,8,151.5,1,0,7575,
2022,1,16,9,238.41,1,0,7947,
2022,1,16,10,238.65,1,0,7955,
2022,1,16,11,242.04,1,0,8068,
2022,1,16,12,248.58,1,0,8286,
2022,1,16,13,251.73,1,0,8391,
2022,1,16,14,243.51,1,0,8117,
2022,1,16,15,236.31,1,0,7877,
2022,1,16,16,229.86,1,0,7662,
2022,1,16,17,238.8,1,0,7960,
2022,1,16,18,183.34,1,0,9167,
2022,1,16,19,193.52,1,0,9676,
2022,1,16,20,188.48,1,0,9424,
2022,1,16,21,178.2,1,0,8910,
2022,1,16,22,175.28,1,0,8764,
2022,1,16,23,162,1,0,8100,
2022,1,16,24,150.76,1,0,7538,
2022,1,17,1,137.28,2,0,6864,
2022,1,17,2,129.72,2,0,6486,
2022,1,17,3,123.9,2,0,6195,
2022,1,17,4,122.2,2,0,6110,
2022,1,17,5,120.42,2,0,6021,
2022,1,17,6,125.86,2,0,6293,
2022,1,17,7,136.84,2,0,6842,
2022,1,17,8,148.22,2,0,7411,
2022,1,17,9,241.89,2,0,8063,
2022,1,17,10,240.42,2,0,8014,
2022,1,17,11,239.43,2,0,7981,
2022,1,17,12,248.28,2,0,8276,
2022,1,17,13,258.27,2,0,8609,
2022,1,17,14,242.31,2,0,8077,
2022,1,17,15,238.17,2,0,7939,
2022,1,17,16,233.19,2,0,7773,
2022,1,17,17,240.39,2,0,8013,
2022,1,17,18,185.06,2,0,9253,
2022,1,17,19,195.42,2,0,9771,
2022,1,17,20,189.88,2,0,9494,
2022,1,17,21,185.64,2,0,9282,
2022,1,17,22,173.58,2,0,8679,
2022,1,17,23,162.64,2,0,8132,
2022,1,17,24,149.84,2,0,7492,
2022,1,18,1,139.22,3,0,6961,
2022,1,18,2,131.72,3,0,6586,
2022,1,18,3,126.78,3,0,6339,
2022,1,18,4,124.14,3,0,6207,
2022,1,18,5,123.28,3,0,6164,
2022,1,18,6,127.96,3,0,6398,
2022,1,18,7,139.28,3,0,6964,
2022,1,18,8,154.22,3,0,7711,
2022,1,18,9,245.7,3,0,8190,
2022,1,18,10,243.72,3,0,8124,
2022,1,18,11,245.13,3,0,8171,
2022,1,18,12,253.59,3,0,8453,
