Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday
2023,1,10,15,243.06,3,0
2023,1,10,16,235.08,3,0
2023,1,10,17,246.66,3,0
2023,1,10,18,182.08,3,0
2023,1,10,19,190.54,3,0
2023,1,10,20,192.12,3,0
2023,1,10,21,191.3,3,0
2023,1,10,22,178.82,3,0
2023,1,10,23,173.36,3,0
2023,1,10,24,159.8,3,0
2023,1,11,1,145.62,4,0
2023,1,11,2,140.02,4,0
2023,1,11,3,132.7,4,0
2023,1,11,4,130.74,4,0
2023,1,11,5,129.78,4,0
2023,1,11,6,135.62,4,0
2023,1,11,7,150.44,4,0
2023,1,11,8,162.42,4,0
2023,1,11,9,247.17,4,0
2023,1,11,10,239.94,4,0
2023,1,11,11,245.31,4,0
2023,1,11,12,255.09,4,0
2023,1,11,13,259.29,4,0
2023,1,11,14,248.31,4,0
2023,1,11,15,249.42,4,0
2023,1,11,16,245.61,4,0
2023,1,11,17,252.39,4,0
2023,1,11,18,185.02,4,0
2023,1,11,19,193.2,4,0
2023,1,11,20,195.34,4,0
2023,1,11,21,189.64,4,0
2023,1,11,22,180.84,4,0
2023,1,11,23,167.32,4,0
2023,1,11,24,156.88,4,0
2023,1,12,1,146.76,5,0
2023,1,12,2,137.94,5,0
2023,1,12,3,133.52,5,0
2023,1,12,4,130.0,5,0
2023,1,12,5,126.36,5,0
2023,1,12,6,132.9,5,0
2023,1,12,7,143.42,5,0
2023,1,12,8,163.64,5,0
2023,1,12,9,256.32,5,0
2023,1,12,10,254.07,5,0
2023,1,12,11,255.75,5,0
2023,1,12,12,261.99,5,0
2023,1,12,13,260.25,5,0
2023,1,12,14,255.09,5,0
2023,1,12,15,246.42,5,0
2023,1,12,16,240.48,5,0
2023,1,12,17,246.84,5,0
2023,1,12,18,181.86,5,0
2023,1,12,19,185.52,5,0
2023,1,12,20,187.5,5,0
2023,1,12,21,181.88,5,0
2023,1,12,22,179.06,5,0
2023,1,12,23,168.6,5,0
2023,1,12,24,157.94,5,0
2023,1,13,1,147.42,6,1
2023,1,13,2,138.64,6,1
2023,1,13,3,133.72,6,1
2023,1,13,4,129.62,6,1
2023,1,13,5,129.34,6,1
2023,1,13,6,133.98,6,1
2023,1,13,7,137.4,6,1
2023,1,13,8,148.46,6,1
2023,1,13,9,154.92,6,1
2023,1,13,10,157.4,6,1
2023,1,13,11,156.54,6,1
2023,1,13,12,162.96,6,1
2023,1,13,13,171.96,6,1
2023,1,13,14,151.8,6,1
2023,1,13,15,143.1,6,1
2023,1,13,16,139.64,6,1
2023,1,13,17,144.62,6,1
2023,1,13,18,172.76,6,1
2023,1,13,19,139.66,6,1
2023,1,13,20,182.48,6,1
2023,1,13,21,178.76,6,1
2023,1,13,22,177.06,6,1
2023,1,13,23,169.0,6,1
2023,1,13,24,164.02,6,1
2023,1,14,1,145.24,7,1
2023,1,14,2,135.4,7,1
2023,1,14,3,125.26,7,1
2023,1,14,4,121.8,7,1
2023,1,14,5,121.56,7,1
2023,1,14,6,127.46,7,1
2023,1,14,7,134.98,7,1
2023,1,14,8,147.8,7,1
2023,1,14,9,150.9,7,1
2023,1,14,10,159.84,7,1
2023,1,14,11,158.64,7,1
2023,1,14,12,163.06,7,1
2023,1,14,13,164.4,7,1
2023,1,14,14,161.14,7,1
2023,1,14,15,159.02,7,1
2023,1,14,16,160.06,7,1
2023,1,14,17,167.12,7,1
2023,1,14,18,173.6,7,1
2023,1,14,19,188.26,7,1
2023,1,14,20,186.32,7,1
2023,1,14,21,185.84,7,1
2023,1,14,22,181.44,7,1
2023,1,14,23,170.52,7,1
2023,1,14,24,162.6,7,1
2023,1,15,1,150.1,1,0
2023,1,15,2,140.08,1,0
2023,1,15,3,134.18,1,0
2023,1,15,4,129.5,1,0
2023,1,15,5,129.04,1,0
2023,1,15,6,133.06,1,0
2023,1,15,7,145.38,1,0
2023,1,15,8,160.54,1,0
2023,1,15,9,241.89,1,0
2023,1,15,10,236.25,1,0
2023,1,15,11,241.32,1,0
2023,1,15,12,255.03,1,0
2023,1,15,13,256.38,1,0
2023,1,15,14,249.54,1,0
2023,1,15,15,247.35,1,0
2023,1,15,16,241.8,1,0
2023,1,15,17,243.48,1,0
2023,1,15,18,176.66,1,0
2023,1,15,19,169.52,1,0
2023,1,15,20,182.44,1,0
2023,1,15,21,181.16,1,0
2023,1,15,22,178.36,1,0
2023,1,15,23,173.12,1,0
2023,1,15,24,166.56,1,0
2023,1,16,1,154.08,2,0
2023,1,16,2,138.32,2,0
2023,1,16,3,134.14,2,0
2023,1,16,4,129.34,2,0
2023,1,16,5,128.9,2,0
2023,1,16,6,133.68,2,0
2023,1,16,7,142.22,2,0
2023,1,16,8,152.48,2,0
2023,1,16,9,230.25,2,0
2023,1,16,10,231.09,2,0
2023,1,16,11,230.82,2,0
2023,1,16,12,238.29,2,0
2023,1,16,13,236.13,2,0
2023,1,16,14,236.16,2,0
2023,1,16,15,230.55,2,0
2023,1,16,16,227.67,2,0
2023,1,16,17,238.71,2,0
2023,1,16,18,172.64,2,0
2023,1,16,19,175.14,2,0
2023,1,16,20,178.06,2,0
2023,1,16,21,167.4,2,0
2023,1,16,22,179.64,2,0
2023,1,16,23,174.08,2,0
2023,1,16,24,169.64,2,0
2023,1,17,1,161.5,3,0
2023,1,17,2,152.7,3,0
2023,1,17,3,143.28,3,0
2023,1,17,4,135.22,3,0
2023,1,17,5,132.3,3,0
2023,1,17,6,137.2,3,0
2023,1,17,7,146.24,3,0
2023,1,17,8,152.4,3,0
2023,1,17,9,232.47,3,0
2023,1,17,10,231.27,3,0
2023,1,17,11,238.26,3,0
2023,1,17,12,236.46,3,0
2023,1,17,13,239.28,3,0
2023,1,17,14,226.02,3,0
2023,1,17,15,231.66,3,0
2023,1,17,16,236.55,3,0
2023,1,17,17,245.94,3,0
2023,1,17,18,175.5,3,0
2023,1,17,19,179.96,3,0
2023,1,17,20,185.82,3,0
2023,1,17,21,184.58,3,0
2023,1,17,22,186.64,3,0
2023,1,17,23,168.92,3,0
2023,1,17,24,170.4,3,0
2023,1,18,1,160.16,4,0
2023,1,18,2,151.4,4,0
2023,1,18,3,145.6,4,0
2023,1,18,4,139.3,4,0
2023,1,18,5,135.96,4,0
2023,1,18,6,139.16,4,0
2023,1,18,7,152.54,4,0
2023,1,18,8,150.0,4,0
2023,1,18,9,229.08,4,0
2023,1,18,10,228.33,4,0
2023,1,18,11,235.71,4,0
2023,1,18,12,239.61,4,0
2023,1,18,13,238.11,4,0
2023,1,18,14,236.64,4,0
2023,1,18,15,235.56,4,0
2023,1,18,16,243.75,4,0
2023,1,18,17,252.63,4,0
2023,1,18,18,179.36,4,0
2023,1,18,19,183.9,4,0
2023,1,18,20,187.42,4,0
2023,1,18,21,180.38,4,0
2023,1,18,22,178.82,4,0
2023,1,18,23,171.82,4,0
2023,1,18,24,166.92,4,0
2023,1,19,1,149.66,5,0
2023,1,19,2,155.42,5,0
2023,1,19,3,150.28,5,0
2023,1,19,4,144.96,5,0
2023,1,19,5,143.34,5,0
2023,1,19,6,150.74,5,0
2023,1,19,7,162.44,5,0
2023,1,19,8,160.86,5,0
2023,1,19,9,240.24,5,0
2023,1,19,10,239.25,5,0
2023,1,19,11,248.19,5,0
2023,1,19,12,252.45,5,0
2023,1,19,13,252.39,5,0
2023,1,19,14,252.15,5,0
2023,1,19,15,249.27,5,0
2023,1,19,16,248.04,5,0
2023,1,19,17,254.79,5,0
2023,1,19,18,179.7,5,0
2023,1,19,19,191.08,5,0
2023,1,19,20,190.3,5,0
2023,1,19,21,186.9,5,0
2023,1,19,22,182.76,5,0
2023,1,19,23,176.24,5,0
2023,1,19,24,165.08,5,0
2023,1,20,1,189.8,6,1
2023,1,20,2,180.52,6,1
2023,1,20,3,179.76,6,1
2023,1,20,4,176.86,6,1
2023,1,20,5,169.88,6,1
2023,1,20,6,172.44,6,1
2023,1,20,7,175.7,6,1
2023,1,20,8,188.26,6,1
2023,1,20,9,187.96,6,1
2023,1,20,10,175.16,6,1
2023,1,20,11,182.02,6,1
2023,1,20,12,200.86,6,1
2023,1,20,13,201.5,6,1
2023,1,20,14,183.14,6,1
2023,1,20,15,178.5,6,1
2023,1,20,16,177.3,6,1
2023,1,20,17,175.9,6,1
2023,1,20,18,193.9,6,1
2023,1,20,19,206.78,6,1
2023,1,20,20,200.42,6,1
2023,1,20,21,203.6,6,1
2023,1,20,22,197.48,6,1
2023,1,20,23,193.62,6,1
2023,1,20,24,191.74,6,1
2023,1,21,1,142.56,7,1
2023,1,21,2,133.36,7,1
2023,1,21,3,127.88,7,1
2023,1,21,4,124.64,7,1
2023,1,21,5,124.14,7,1
2023,1,21,6,128.34,7,1
2023,1,21,7,141.2,7,1
2023,1,21,8,150.96,7,1
2023,1,21,9,155.52,7,1
2023,1,21,10,153.46,7,1
2023,1,21,11,161.34,7,1
2023,1,21,12,167.7,7,1
2023,1,21,13,170.4,7,1
2023,1,21,14,166.12,7,1
2023,1,21,15,163.3,7,1
2023,1,21,16,160.26,7,1
2023,1,21,17,165.96,7,1
2023,1,21,18,183.68,7,1
2023,1,21,19,148.74,7,1
2023,1,21,20,192.46,7,1
2023,1,21,21,193.42,7,1
2023,1,21,22,190.62,7,1
2023,1,21,23,182.3,7,1
2023,1,21,24,180.18,7,1
2023,1,22,1,166.64,1,0
2023,1,22,2,158.5,1,0
2023,1,22,3,150.94,1,0
2023,1,22,4,140.02,1,0
2023,1,22,5,133.12,1,0
2023,1,22,6,133.7,1,0
2023,1,22,7,140.6,1,0
2023,1,22,8,150.3,1,0
2023,1,22,9,234.9,1,0
2023,1,22,10,242.73,1,0
2023,1,22,11,254.19,1,0
2023,1,22,12,259.74,1,0
2023,1,22,13,259.98,1,0
2023,1,22,14,255.75,1,0
2023,1,22,15,249.3,1,0
2023,1,22,16,245.67,1,0
2023,1,22,17,249.15,1,0
2023,1,22,18,177.24,1,0
2023,1,22,19,182.22,1,0
2023,1,22,20,189.44,1,0
2023,1,22,21,157.16,1,0
2023,1,22,22,190.74,1,0
2023,1,22,23,183.42,1,0
2023,1,22,24,179.5,1,0
2023,1,23,1,172.66,2,0
2023,1,23,2,171.08,2,0
2023,1,23,3,158.7,2,0
2023,1,23,4,150.28,2,0
2023,1,23,5,144.14,2,0
2023,1,23,6,141.28,2,0
2023,1,23,7,142.46,2,0
2023,1,23,8,146.14,2,0
2023,1,23,9,218.58,2,0
2023,1,23,10,222.6,2,0
2023,1,23,11,240.42,2,0
2023,1,23,12,251.79,2,0
2023,1,23,13,253.71,2,0
2023,1,23,14,254.37,2,0
2023,1,23,15,253.59,2,0
2023,1,23,16,251.61,2,0
2023,1,23,17,252.0,2,0
2023,1,23,18,172.82,2,0
2023,1,23,19,175.98,2,0
2023,1,23,20,180.94,2,0
2023,1,23,21,182.44,2,0
2023,1,23,22,190.12,2,0
2023,1,23,23,153.48,2,0
2023,1,23,24,186.48,2,0
2023,1,24,1,182.3,3,0
2023,1,24,2,178.26,3,0
2023,1,24,3,170.06,3,0
2023,1,24,4,167.56,3,0
2023,1,24,5,158.24,3,0
2023,1,24,6,156.46,3,0
2023,1,24,7,157.36,3,0
2023,1,24,8,162.12,3,0
2023,1,24,9,244.86,3,0
2023,1,24,10,246.78,3,0
2023,1,24,11,252.9,3,0
2023,1,24,12,260.25,3,0
2023,1,24,13,264.63,3,0
2023,1,24,14,263.22,3,0
2023,1,24,15,255.24,3,0
2023,1,24,16,258.21,3,0
2023,1,24,17,264.0,3,0
2023,1,24,18,187.64,3,0
2023,1,24,19,195.36,3,0
2023,1,24,20,195.36,3,0
2023,1,24,21,197.96,3,0
2023,1,24,22,189.92,3,0
2023,1,24,23,179.26,3,0
2023,1,24,24,166.68,3,0
2023,1,25,1,157.86,4,0
2023,1,25,2,149.52,4,0
2023,1,25,3,144.36,4,0
2023,1,25,4,145.3,4,0
2023,1,25,5,139.92,4,0
2023,1,25,6,145.16,4,0
2023,1,25,7,163.06,4,0
2023,1,25,8,167.58,4,0
2023,1,25,9,251.7,4,0
2023,1,25,10,254.13,4,0
2023,1,25,11,265.2,4,0
2023,1,25,12,276.93,4,0
2023,1,25,13,274.89,4,0
2023,1,25,14,273.3,4,0
2023,1,25,15,263.76,4,0
2023,1,25,16,256.74,4,0
2023,1,25,17,261.39,4,0
2023,1,25,18,191.54,4,0
2023,1,25,19,200.02,4,0
2023,1,25,20,200.96,4,0
2023,1,25,21,195.52,4,0
2023,1,25,22,188.24,4,0
2023,1,25,23,178.4,4,0
2023,1,25,24,169.78,4,0
2023,1,26,1,160.82,5,1
2023,1,26,2,150.52,5,1
2023,1,26,3,146.28,5,1
2023,1,26,4,142.48,5,1
2023,1,26,5,142.02,5,1
2023,1,26,6,147.54,5,1
2023,1,26,7,160.04,5,1
2023,1,26,8,163.24,5,1
2023,1,26,9,167.42,5,1
2023,1,26,10,167.26,5,1
2023,1,26,11,168.74,5,1
2023,1,26,12,176.42,5,1
2023,1,26,13,177.14,5,1
2023,1,26,14,174.86,5,1
2023,1,26,15,171.24,5,1
2023,1,26,16,171.18,5,1
2023,1,26,17,178.2,5,1
2023,1,26,18,195.42,5,1
2023,1,26,19,205.1,5,1
2023,1,26,20,203.86,5,1
2023,1,26,21,198.12,5,1
2023,1,26,22,198.12,5,1
2023,1,26,23,182.38,5,1
2023,1,26,24,173.28,5,1
2023,1,27,1,164.14,6,1
2023,1,27,2,155.26,6,1
2023,1,27,3,148.52,6,1
2023,1,27,4,143.46,6,1
2023,1,27,5,140.12,6,1
2023,1,27,6,145.92,6,1
2023,1,27,7,150.34,6,1
2023,1,27,8,160.56,6,1
2023,1,27,9,165.08,6,1
2023,1,27,10,160.58,6,1
2023,1,27,11,164.7,6,1
2023,1,27,12,170.16,6,1
2023,1,27,13,172.86,6,1
2023,1,27,14,156.12,6,1
2023,1,27,15,153.84,6,1
2023,1,27,16,149.56,6,1
2023,1,27,17,153.5,6,1
2023,1,27,18,173.82,6,1
2023,1,27,19,185.96,6,1
2023,1,27,20,186.44,6,1
2023,1,27,21,182.72,6,1
2023,1,27,22,178.7,6,1
2023,1,27,23,167.66,6,1
2023,1,27,24,157.46,6,1
2023,1,28,1,164.14,7,1
2023,1,28,2,155.26,7,1
2023,1,28,3,148.52,7,1
2023,1,28,4,143.46,7,1
2023,1,28,5,140.12,7,1
2023,1,28,6,145.92,7,1
2023,1,28,7,150.34,7,1
2023,1,28,8,160.56,7,1
2023,1,28,9,165.08,7,1
2023,1,28,10,160.58,7,1
2023,1,28,11,164.7,7,1
2023,1,28,12,170.16,7,1
2023,1,28,13,172.86,7,1
2023,1,28,14,156.12,7,1
2023,1,28,15,153.84,7,1
2023,1,28,16,149.56,7,1
2023,1,28,17,153.5,7,1
2023,1,28,18,173.82,7,1
2023,1,28,19,185.96,7,1
2023,1,28,20,186.44,7,1
2023,1,28,21,182.72,7,1
2023,1,28,22,178.7,7,1
2023,1,28,23,167.66,7,1
2023,1,28,24,157.46,7,1
2023,1,29,1,157.72,1,0
2023,1,29,2,149.28,1,0
2023,1,29,3,143.2,1,0
2023,1,29,4,139.82,1,0
2023,1,29,5,137.96,1,0
2023,1,29,6,144.5,1,0
2023,1,29,7,156.48,1,0
2023,1,29,8,163.82,1,0
2023,1,29,9,253.83,1,0
2023,1,29,10,265.29,1,0
2023,1,29,11,272.31,1,0
2023,1,29,12,279.96,1,0
2023,1,29,13,285.06,1,0
2023,1,29,14,276.39,1,0
2023,1,29,15,266.82,1,0
2023,1,29,16,264.75,1,0
2023,1,29,17,265.35,1,0
2023,1,29,18,292.32,1,0
2023,1,29,19,206.0,1,0
2023,1,29,20,203.16,1,0
2023,1,29,21,195.86,1,0
2023,1,29,22,187.86,1,0
2023,1,29,23,178.72,1,0
2023,1,29,24,166.88,1,0
2023,1,30,1,154.44,2,0
2023,1,30,2,146.32,2,0
2023,1,30,3,140.64,2,0
2023,1,30,4,138.6,2,0
2023,1,30,5,135.54,2,0
2023,1,30,6,137.96,2,0
2023,1,30,7,153.24,2,0
2023,1,30,8,163.0,2,0
2023,1,30,9,249.66,2,0
2023,1,30,10,252.69,2,0
2023,1,30,11,260.37,2,0
2023,1,30,12,271.53,2,0
2023,1,30,13,273.69,2,0
2023,1,30,14,270.72,2,0
2023,1,30,15,269.19,2,0
2023,1,30,16,271.62,2,0
2023,1,30,17,266.58,2,0
2023,1,30,18,193.06,2,0
2023,1,30,19,206.6,2,0
2023,1,30,20,204.78,2,0
2023,1,30,21,199.8,2,0
2023,1,30,22,190.86,2,0
2023,1,30,23,181.78,2,0
2023,1,30,24,169.9,2,0
2023,1,31,1,158.9,3,0
2023,1,31,2,148.36,3,0
2023,1,31,3,144.82,3,0
2023,1,31,4,139.98,3,0
2023,1,31,5,138.9,3,0
2023,1,31,6,147.92,3,0
2023,1,31,7,160.64,3,0
2023,1,31,8,172.64,3,0
2023,1,31,9,266.07,3,0
2023,1,31,10,263.25,3,0
2023,1,31,11,270.27,3,0
2023,1,31,12,278.88,3,0
2023,1,31,13,282.18,3,0
2023,1,31,14,279.66,3,0
2023,1,31,15,269.55,3,0
2023,1,31,16,263.52,3,0
2023,1,31,17,264.45,3,0
2023,1,31,18,196.46,3,0
2023,1,31,19,203.68,3,0
2023,1,31,20,202.52,3,0
2023,1,31,21,198.74,3,0
2023,1,31,22,191.86,3,0
2023,1,31,23,184.34,3,0
2023,1,31,24,171.34,3,0
2023,2,1,1,162.32,4,0
2023,2,1,2,153.5,4,0
2023,2,1,3,148.9,4,0
2023,2,1,4,146.62,4,0
2023,2,1,5,144.92,4,0
2023,2,1,6,149.08,4,0
2023,2,1,7,164.56,4,0
2023,2,1,8,175.12,4,0
2023,2,1,9,263.67,4,0
2023,2,1,10,263.67,4,0
2023,2,1,11,268.89,4,0
2023,2,1,12,274.17,4,0
2023,2,1,13,275.55,4,0
2023,2,1,14,272.55,4,0
2023,2,1,15,262.86,4,0
2023,2,1,16,265.8,4,0
2023,2,1,17,267.12,4,0
2023,2,1,18,195.88,4,0
2023,2,1,19,206.84,4,0
2023,2,1,20,201.48,4,0
2023,2,1,21,199.3,4,0
2023,2,1,22,192.3,4,0
2023,2,1,23,180.7,4,0
2023,2,1,24,167.98,4,0
2023,2,2,1,157.76,5,0
2023,2,2,2,150.28,5,0
2023,2,2,3,143.0,5,0
2023,2,2,4,140.62,5,0
2023,2,2,5,139.44,5,0
2023,2,2,6,146.58,5,0
2023,2,2,7,163.6,5,0
2023,2,2,8,173.58,5,0
2023,2,2,9,265.17,5,0
2023,2,2,10,269.4,5,0
2023,2,2,11,276.15,5,0
2023,2,2,12,282.06,5,0
2023,2,2,13,287.01,5,0
2023,2,2,14,276.57,5,0
2023,2,2,15,267.48,5,0
2023,2,2,16,260.85,5,0
2023,2,2,17,262.68,5,0
2023,2,2,18,188.48,5,0
2023,2,2,19,207.3,5,0
2023,2,2,20,202.46,5,0
2023,2,2,21,198.06,5,0
2023,2,2,22,189.44,5,0
2023,2,2,23,177.26,5,0
2023,2,2,24,166.74,5,0
2023,2,3,1,156.98,6,1
2023,2,3,2,147.28,6,1
2023,2,3,3,144.82,6,1
2023,2,3,4,139.98,6,1
2023,2,3,5,136.34,6,1
2023,2,3,6,143.4,6,1
2023,2,3,7,148.76,6,1
2023,2,3,8,158.88,6,1
2023,2,3,9,165.42,6,1
2023,2,3,10,161.28,6,1
2023,2,3,11,165.06,6,1
2023,2,3,12,174.7,6,1
2023,2,3,13,179.24,6,1
2023,2,3,14,155.14,6,1
2023,2,3,15,154.8,6,1
2023,2,3,16,150.28,6,1
2023,2,3,17,152.16,6,1
2023,2,3,18,171.2,6,1
2023,2,3,19,186.46,6,1
2023,2,3,20,182.94,6,1
2023,2,3,21,182.38,6,1
2023,2,3,22,176.98,6,1
2023,2,3,23,169.54,6,1
2023,2,3,24,156.82,6,1
2023,2,4,1,146.78,7,1
2023,2,4,2,138.86,7,1
2023,2,4,3,134.78,7,1
2023,2,4,4,131.26,7,1
2023,2,4,5,129.68,7,1
2023,2,4,6,136.76,7,1
2023,2,4,7,149.28,7,1
2023,2,4,8,167.64,7,1
2023,2,4,9,172.6,7,1
2023,2,4,10,173.7,7,1
2023,2,4,11,175.7,7,1
2023,2,4,12,182.64,7,1
2023,2,4,13,187.16,7,1
2023,2,4,14,181.96,7,1
2023,2,4,15,178.5,7,1
2023,2,4,16,173.78,7,1
2023,2,4,17,173.54,7,1
2023,2,4,18,188.98,7,1
2023,2,4,19,205.28,7,1
2023,2,4,20,199.36,7,1
2023,2,4,21,196.08,7,1
2023,2,4,22,186.04,7,1
2023,2,4,23,176.48,7,1
2023,2,4,24,163.1,7,1
2023,2,5,1,151.34,1,0
2023,2,5,2,142.5,1,0
2023,2,5,3,139.32,1,0
2023,2,5,4,134.08,1,0
2023,2,5,5,132.22,1,0
2023,2,5,6,138.28,1,0
2023,2,5,7,152.88,1,0
2023,2,5,8,163.88,1,0
2023,2,5,9,250.74,1,0
2023,2,5,10,257.07,1,0
2023,2,5,11,265.35,1,0
2023,2,5,12,275.61,1,0
2023,2,5,13,277.95,1,0
2023,2,5,14,276.45,1,0
2023,2,5,15,267.75,1,0
2023,2,5,16,263.61,1,0
2023,2,5,17,262.26,1,0
2023,2,5,18,187.16,1,0
2023,2,5,19,200.66,1,0
2023,2,5,20,196.34,1,0
2023,2,5,21,187.66,1,0
2023,2,5,22,173.32,1,0
2023,2,5,23,163.18,1,0
2023,2,5,24,163.18,1,0
2023,2,6,1,151.34,2,0
2023,2,6,2,142.5,2,0
2023,2,6,3,139.32,2,0
2023,2,6,4,134.08,2,0
2023,2,6,5,132.22,2,0
2023,2,6,6,138.28,2,0
2023,2,6,7,152.88,2,0
2023,2,6,8,163.88,2,0
2023,2,6,9,250.74,2,0
2023,2,6,10,257.07,2,0
2023,2,6,11,265.35,2,0
2023,2,6,12,275.61,2,0
2023,2,6,13,277.95,2,0
2023,2,6,14,276.45,2,0
2023,2,6,15,267.75,2,0
2023,2,6,16,263.61,2,0
2023,2,6,17,262.26,2,0
2023,2,6,18,187.16,2,0
2023,2,6,19,200.66,2,0
2023,2,6,20,200.66,2,0
2023,2,6,21,196.34,2,0
2023,2,6,22,187.66,2,0
2023,2,6,23,173.32,2,0
2023,2,6,24,163.18,2,0
2023,2,7,1,153.6,3,0
2023,2,7,2,145.26,3,0
2023,2,7,3,140.44,3,0
2023,2,7,4,136.86,3,0
2023,2,7,5,135.92,3,0
2023,2,7,6,141.58,3,0
2023,2,7,7,156.96,3,0
2023,2,7,8,158.38,3,0
2023,2,7,9,245.31,3,0
2023,2,7,10,252.42,3,0
2023,2,7,11,256.2,3,0
2023,2,7,12,263.01,3,0
2023,2,7,13,261.45,3,0
2023,2,7,14,261.21,3,0
2023,2,7,15,260.4,3,0
2023,2,7,16,262.62,3,0
2023,2,7,17,284.64,3,0
2023,2,7,18,192.4,3,0
2023,2,7,19,204.06,3,0
2023,2,7,20,206.46,3,0
2023,2,7,21,198.78,3,0
2023,2,7,22,183.1,3,0
2023,2,7,23,170.04,3,0
2023,2,8,24,158.06,3,0
2023,2,8,1,148.64,4,0
2023,2,8,2,143.48,4,0
2023,2,8,3,140.7,4,0
2023,2,8,4,140.6,4,0
2023,2,8,5,147.84,4,0
2023,2,8,6,161.38,4,0
2023,2,8,7,169.92,4,0
2023,2,8,8,175.48,4,0
2023,2,8,9,263.22,4,0
2023,2,8,10,265.41,4,0
2023,2,8,11,275.1,4,0
2023,2,8,12,277.74,4,0
2023,2,8,13,280.14,4,0
2023,2,8,14,280.17,4,0
2023,2,8,15,269.1,4,0
2023,2,8,16,264.9,4,0
2023,2,8,17,265.71,4,0
2023,2,8,18,195.76,4,0
2023,2,8,19,208.46,4,0
2023,2,8,20,200.9,4,0
2023,2,8,21,195.0,4,0
2023,2,8,22,192.08,4,0
2023,2,8,23,188.12,4,0
2023,2,8,24,192.08,4,0
2023,2,8,1,192.08,5,0
2023,2,9,2,163.96,5,0
2023,2,9,3,152.38,5,0
2023,2,9,4,145.62,5,0
2023,2,9,5,143.0,5,0
2023,2,9,6,150.46,5,0
2023,2,9,7,157.02,5,0
2023,2,9,8,159.58,5,0
2023,2,9,9,251.07,5,0
2023,2,9,10,253.5,5,0
2023,2,9,11,270.18,5,0
2023,2,9,12,277.65,5,0
2023,2,9,13,276.0,5,0
2023,2,9,14,273.81,5,0
2023,2,9,15,270.24,5,0
2023,2,9,16,269.49,5,0
2023,2,9,17,273.6,5,0
2023,2,9,18,196.18,5,0
2023,2,9,19,204.88,5,0
2023,2,9,20,204.88,5,0
2023,2,9,21,205.66,5,0
2023,2,9,22,205.66,5,0
2023,2,9,23,178.5,5,0
2023,2,9,24,171.48,5,0
2023,2,10,1,163.7,6,1
2023,2,10,2,158.32,6,1
2023,2,10,3,150.66,6,1
2023,2,10,4,146.46,6,1
2023,2,10,5,142.56,6,1
2023,2,10,6,146.72,6,1
2023,2,10,7,144.74,6,1
2023,2,10,8,150.06,6,1
2023,2,10,9,152.16,6,1
2023,2,10,10,157.28,6,1
2023,2,10,11,168.24,6,1
2023,2,10,12,174.58,6,1
2023,2,10,13,176.02,6,1
2023,2,10,14,158.34,6,1
2023,2,10,15,154.48,6,1
2023,2,10,16,148.9,6,1
2023,2,10,17,149.72,6,1
2023,2,10,18,168.88,6,1
2023,2,10,19,194.06,6,1
2023,2,10,20,190.18,6,1
2023,2,10,21,188.78,6,1
2023,2,10,22,180.02,6,1
2023,2,10,23,171.14,6,1
2023,2,10,24,160.66,6,1
2023,2,11,1,151.2,7,1
2023,2,11,2,143.82,7,1
2023,2,11,3,140.26,7,1
2023,2,11,4,135.56,7,1
2023,2,11,5,133.4,7,1
2023,2,11,6,142.68,7,1
2023,2,11,7,154.4,7,1
2023,2,11,8,152.7,7,1
2023,2,11,9,154.98,7,1
2023,2,11,10,160.82,7,1
2023,2,11,11,165.98,7,1
2023,2,11,12,170.54,7,1
2023,2,11,13,174.2,7,1
2023,2,11,14,173.0,7,1
2023,2,11,15,166.98,7,1
2023,2,11,16,167.06,7,1
2023,2,11,17,165.94,7,1
2023,2,11,18,183.9,7,1
2023,2,11,19,195.82,7,1
2023,2,11,20,204.9,7,1
2023,2,11,21,206.98,7,1
2023,2,11,22,196.64,7,1
2023,2,11,23,183.96,7,1
2023,2,11,24,171.88,7,1
2023,2,12,1,162.02,1,0
2023,2,12,2,154.72,1,0
2023,2,12,3,151.3,1,0
2023,2,12,4,147.96,1,0
2023,2,12,5,144.54,1,0
2023,2,12,6,150.82,1,0
2023,2,12,7,160.0,1,0
2023,2,12,8,161.42,1,0
2023,2,12,9,243.9,1,0
2023,2,12,10,248.31,1,0
2023,2,12,11,254.61,1,0
2023,2,12,12,263.4,1,0
2023,2,12,13,275.91,1,0
2023,2,12,14,280.08,1,0
2023,2,12,15,268.98,1,0
2023,2,12,16,264.99,1,0
2023,2,12,17,270.27,1,0
2023,2,12,18,195.48,1,0
2023,2,12,19,202.88,1,0
2023,2,12,20,207.1,1,0
2023,2,12,21,206.84,1,0
2023,2,12,22,197.5,1,0
2023,2,12,23,182.24,1,0
2023,2,12,24,167.44,1,0
2023,2,13,1,163.6,2,0
2023,2,13,2,156.66,2,0
2023,2,13,3,152.08,2,0
2023,2,13,4,148.28,2,0
2023,2,13,5,147.42,2,0
2023,2,13,6,153.08,2,0
2023,2,13,7,158.1,2,0
2023,2,13,8,161.36,2,0
2023,2,13,9,246.96,2,0
2023,2,13,10,250.47,2,0
2023,2,13,11,259.32,2,0
2023,2,13,12,268.59,2,0
2023,2,13,13,277.11,2,0
2023,2,13,14,269.91,2,0
2023,2,13,15,268.05,2,0
2023,2,13,16,268.05,2,0
2023,2,13,17,267.9,2,0
2023,2,13,18,192.7,2,0
2023,2,13,19,202.62,2,0
