Year,Month,Day,Hour,Demand
2018,5,1,17,1155.8975
2018,5,1,18,1170.7661
2018,5,1,19,1236.2889
2018,5,1,20,1245.9614
2018,5,1,21,1230.3775
2018,5,1,22,1190.5614
2018,5,1,23,1114.5476
2018,5,2,0,1067.4748
2018,5,2,1,1026.7033
2018,5,2,2,997.7298
2018,5,2,3,976.5647
2018,5,2,4,966.5435
2018,5,2,5,986.3877
2018,5,2,6,1005.786
2018,5,2,7,1154.476
2018,5,2,8,1348.6477
2018,5,2,9,1455.4345
2018,5,2,10,1519.6533
2018,5,2,11,1553.405
2018,5,2,12,1547.0771
2018,5,2,13,1545.4724
2018,5,2,14,1533.7339
2018,5,2,15,1489.0148
2018,5,2,16,1425.667
2018,5,2,17,1313.9274
2018,5,2,18,1317.5787
2018,5,2,19,1350.8293
2018,5,2,20,1331.5228
2018,5,2,21,1285.1613
2018,5,2,22,1230.3203
2018,5,2,23,1157.0841
2018,5,3,0,1107.1175
2018,5,3,1,1055.9163
2018,5,3,2,1029.5296
2018,5,3,3,1011.7643
2018,5,3,4,1002.917
2018,5,3,5,1015.0177
2018,5,3,6,1020.8002
2018,5,3,7,1171.9616
2018,5,3,8,1343.4604
2018,5,3,9,1449.5293
2018,5,3,10,1541.2654
2018,5,3,11,1572.7718
2018,5,3,12,1533.5975
2018,5,3,13,1532.2084
2018,5,3,14,1521.867
2018,5,3,15,1501.3699
2018,5,3,16,1405.6309
2018,5,3,17,1303.9256
2018,5,3,18,1318.5841
2018,5,3,19,1351.0307
2018,5,3,20,1325.8739
2018,5,3,21,1281.6949
2018,5,3,22,1225.7386
2018,5,3,23,1146.08
2018,5,4,0,1090.1037
2018,5,4,1,1054.5557
2018,5,4,2,1014.829
2018,5,4,3,1002.7328
2018,5,4,4,993.354
2018,5,4,5,1030.4194
2018,5,4,6,1010.7784
2018,5,4,7,1141.8865
2018,5,4,8,1323.2137
2018,5,4,9,1426.7392
2018,5,4,10,1493.1705
2018,5,4,11,1469.6649
2018,5,4,12,1459.956
2018,5,4,13,1481.7017
2018,5,4,14,1507.2104
2018,5,4,15,1449.273
2018,5,4,16,1361.4519
2018,5,4,17,1262.4013
2018,5,4,18,1261.671
2018,5,4,19,1292.4526
2018,5,4,20,1267.3806
2018,5,4,21,1220.2955
2018,5,4,22,1178.3984
2018,5,4,23,1116.5798
2018,5,5,0,1054.5034
2018,5,5,1,1025.4975
2018,5,5,2,999.3421
2018,5,5,3,984.1093
2018,5,5,4,969.1795
2018,5,5,5,964.6732
2018,5,5,6,932.852
2018,5,5,7,997.158
2018,5,5,8,1123.5839
2018,5,5,9,1217.0701
2018,5,5,10,1276.3134
2018,5,5,11,1315.2604
2018,5,5,12,1281.5384
2018,5,5,13,1251.3682
2018,5,5,14,1248.2329
2018,5,5,15,1197.3938
2018,5,5,16,1159.1044
2018,5,5,17,1148.331
2018,5,5,18,1185.6042
2018,5,5,19,1237.5716
2018,5,5,20,1214.5014
2018,5,5,21,1175.6615
2018,5,5,22,1132.429
2018,5,5,23,1058.6251
2018,5,6,0,1024.7839
2018,5,6,1,994.4413
2018,5,6,2,958.4593
2018,5,6,3,942.3971
2018,5,6,4,937.147
2018,5,6,5,933.7848
2018,5,6,6,883.1006
2018,5,6,7,907.5356
2018,5,6,8,943.4989
2018,5,6,9,1011.0346
2018,5,6,10,1084.2816
2018,5,6,11,1105.7299
2018,5,6,12,1138.0903
2018,5,6,13,1109.912
2018,5,6,14,1095.6728
2018,5,6,15,1090.7951
2018,5,6,16,1076.0005
2018,5,6,17,1072.0586
2018,5,6,18,1130.8889
2018,5,6,19,1196.7226
2018,5,6,20,1200.7475
2018,5,6,21,1183.5099
2018,5,6,22,1116.167
2018,5,6,23,1069.5887
2018,5,7,0,1013.8913
2018,5,7,1,979.2838
2018,5,7,2,945.397
2018,5,7,3,930.0632
2018,5,7,4,926.3067
2018,5,7,5,959.8723
2018,5,7,6,968.217
2018,5,7,7,1098.4606
2018,5,7,8,1310.2231
2018,5,7,9,1415.6477
2018,5,7,10,1487.5058
2018,5,7,11,1516.2254
2018,5,7,12,1460.7266
2018,5,7,13,1439.9846
2018,5,7,14,1433.373
2018,5,7,15,1421.8309
2018,5,7,16,1350.1262
2018,5,7,17,1253.289
2018,5,7,18,1263.1833
2018,5,7,19,1315.2929
2018,5,7,20,1286.2788
2018,5,7,21,1228.9056
2018,5,7,22,1154.1908
2018,5,7,23,1071.9064
2018,5,8,0,1017.3035
2018,5,8,1,977.0637
2018,5,8,2,948.8953
2018,5,8,3,938.4535
2018,5,8,4,942.6917
2018,5,8,5,962.0777
2018,5,8,6,979.7142
2018,5,8,7,1101.1478
2018,5,8,8,1269.08
2018,5,8,9,1364.4194
2018,5,8,10,1463.0996
2018,5,8,11,1510.1617
2018,5,8,12,1517.4614
2018,5,8,13,1526.0972
2018,5,8,14,1553.4128
2018,5,8,15,1540.8115
2018,5,8,16,1439.3471
2018,5,8,17,1323.6977
2018,5,8,18,1286.2773
2018,5,8,19,1365.3233
2018,5,8,20,1337.2439
2018,5,8,21,1293.8951
2018,5,8,22,1223.0299
2018,5,8,23,1159.1449
2018,5,9,0,1063.681
2018,5,9,1,1029.6844
2018,5,9,2,1000.8063
2018,5,9,3,970.1594
2018,5,9,4,963.9548
2018,5,9,5,991.5652
2018,5,9,6,1009.2373
2018,5,9,7,1133.661
2018,5,9,8,1305.1924
2018,5,9,9,1409.9159
2018,5,9,10,1477.8079
2018,5,9,11,1529.8228
2018,5,9,12,1541.4301
2018,5,9,13,1567.4814
2018,5,9,14,1558.2032
2018,5,9,15,1506.5097
2018,5,9,16,1444.9094
2018,5,9,17,1330.9776
2018,5,9,18,1308.6319
2018,5,9,19,1377.5427
2018,5,9,20,1338.235
2018,5,9,21,1292.608
2018,5,9,22,1238.5399
2018,5,9,23,1161.5968
2018,5,10,0,1102.8968
2018,5,10,1,1053.1558
2018,5,10,2,1034.2725
2018,5,10,3,1012.1607
2018,5,10,4,1001.5716
2018,5,10,5,1015.8195
2018,5,10,6,1036.9543
2018,5,10,7,1182.8515
2018,5,10,8,1315.2346
2018,5,10,9,1428.2557
2018,5,10,10,1490.9342
2018,5,10,11,1536.992
2018,5,10,12,1519.5307
2018,5,10,13,1494.428
2018,5,10,14,1470.7771
2018,5,10,15,1415.1299
2018,5,10,16,1353.1699
2018,5,10,17,1260.5575
2018,5,10,18,1272.3886
2018,5,10,19,1292.2482
2018,5,10,20,1279.3582
2018,5,10,21,1227.2986
2018,5,10,22,1169.4227
2018,5,10,23,1088.2006
2018,5,11,0,1029.1537
2018,5,11,1,984.1936
2018,5,11,2,968.3676
2018,5,11,3,939.8789
2018,5,11,4,940.8145
2018,5,11,5,974.1525
2018,5,11,6,967.5716
2018,5,11,7,1090.8414
2018,5,11,8,1277.8517
2018,5,11,9,1364.3072
2018,5,11,10,1449.2767
2018,5,11,11,1481.6135
2018,5,11,12,1475.5629
2018,5,11,13,1492.7932
2018,5,11,14,1489.3811
2018,5,11,15,1412.0152
2018,5,11,16,1334.6953
2018,5,11,17,1239.537
2018,5,11,18,1270.4494
2018,5,11,19,1311.2905
2018,5,11,20,1288.6934
2018,5,11,21,1246.0834
2018,5,11,22,1182.7986
2018,5,11,23,1143.5619
2018,5,12,0,1089.5063
2018,5,12,1,1041.6001
2018,5,12,2,1017.5781
2018,5,12,3,990.0209
2018,5,12,4,973.4849
2018,5,12,5,993.2883
2018,5,12,6,955.0415
2018,5,12,7,1029.8039
2018,5,12,8,1170.5363
2018,5,12,9,1277.2501
2018,5,12,10,1340.3749
2018,5,12,11,1377.9833
2018,5,12,12,1342.5544
2018,5,12,13,1317.7079
2018,5,12,14,1296.6401
2018,5,12,15,1265.3367
2018,5,12,16,1177.4916
2018,5,12,17,1191.5679
2018,5,12,18,1213.9574
2018,5,12,19,1249.4777
2018,5,12,20,1224.2027
2018,5,12,21,1190.2644
2018,5,12,22,1156.7057
2018,5,12,23,1116.7191
2018,5,13,0,1049.0153
2018,5,13,1,1008.3936
2018,5,13,2,995.482
2018,5,13,3,973.8241
2018,5,13,4,969.2876
2018,5,13,5,960.9771
2018,5,13,6,900.93
2018,5,13,7,921.0016
2018,5,13,8,967.5237
2018,5,13,9,1033.683
2018,5,13,10,1100.6465
2018,5,13,11,1144.1512
2018,5,13,12,1134.8498
2018,5,13,13,1145.7148
2018,5,13,14,1147.1607
2018,5,13,15,1133.3218
2018,5,13,16,1103.0541
2018,5,13,17,1082.6244
2018,5,13,18,1161.6382
2018,5,13,19,1191.9818
2018,5,13,20,1189.9683
2018,5,13,21,1164.2558
2018,5,13,22,1109.9694
2018,5,13,23,1033.6784
2018,5,14,0,1005.2008
2018,5,14,1,954.7137
2018,5,14,2,941.4223
2018,5,14,3,902.2068
2018,5,14,4,911.6766
2018,5,14,5,946.5579
2018,5,14,6,955.586
2018,5,14,7,1059.1818
2018,5,14,8,1238.7376
2018,5,14,9,1314.2945
2018,5,14,10,1372.879
2018,5,14,11,1389.4981
2018,5,14,12,1375.1051
2018,5,14,13,1403.2881
2018,5,14,14,1386.6859
2018,5,14,15,1360.0559
2018,5,14,16,1304.8702
2018,5,14,17,1212.7017
2018,5,14,18,1222.3073
2018,5,14,19,1263.3893
2018,5,14,20,1239.3122
2018,5,14,21,1191.3783
2018,5,14,22,1122.2794
2018,5,14,23,1045.203
2018,5,15,0,999.1186
2018,5,15,1,958.9019
2018,5,15,2,937.8049
2018,5,15,3,936.8177
2018,5,15,4,929.0295
2018,5,15,5,963.7798
2018,5,15,6,957.1647
2018,5,15,7,1091.7888
2018,5,15,8,1250.5647
2018,5,15,9,1350.4701
2018,5,15,10,1447.9128
2018,5,15,11,1489.3702
2018,5,15,12,1481.5079
2018,5,15,13,1497.8697
2018,5,15,14,1513.2627
2018,5,15,15,1474.8593
2018,5,15,16,1381.9266
2018,5,15,17,1282.3601
2018,5,15,18,1314.1051
2018,5,15,19,1343.7785
2018,5,15,20,1330.0302
2018,5,15,21,1279.3614
2018,5,15,22,1219.853
2018,5,15,23,1149.782
2018,5,16,0,1082.6275
2018,5,16,1,1033.2802
2018,5,16,2,1001.7092
2018,5,16,3,981.8764
2018,5,16,4,998.0353
2018,5,16,5,988.9872
2018,5,16,6,995.3449
2018,5,16,7,1114.9742
2018,5,16,8,1303.9527
2018,5,16,9,1394.619
2018,5,16,10,1482.0848
2018,5,16,11,1520.1353
2018,5,16,12,1518.4971
2018,5,16,13,1560.5283
2018,5,16,14,1536.1554
2018,5,16,15,1487.3905
2018,5,16,16,1386.8023
2018,5,16,17,1296.9246
2018,5,16,18,1325.7155
2018,5,16,19,1350.0005
2018,5,16,20,1313.3528
2018,5,16,21,1281.6803
2018,5,16,22,1225.8175
2018,5,16,23,1160.6532
2018,5,17,0,1092.7027
2018,5,17,1,1049.9358
2018,5,17,2,1018.9708
2018,5,17,3,997.8604
2018,5,17,4,980.2762
2018,5,17,5,1007.2356
2018,5,17,6,990.7733
2018,5,17,7,1111.7806
2018,5,17,8,1268.826
2018,5,17,9,1375.079
2018,5,17,10,1473.7103
2018,5,17,11,1507.1842
2018,5,17,12,1516.8331
2018,5,17,13,1549.3021
2018,5,17,14,1550.9203
2018,5,17,15,1474.6293
2018,5,17,16,1389.9157
2018,5,17,17,1274.4224
2018,5,17,18,1319.3823
2018,5,17,19,1350.2321
2018,5,17,20,1295.8534
2018,5,17,21,1255.4699
2018,5,17,22,1196.4962
2018,5,17,23,1130.0643
2018,5,18,0,1078.8761
2018,5,18,1,1029.0684
2018,5,18,2,987.3993
2018,5,18,3,972.0613
2018,5,18,4,957.3271
2018,5,18,5,981.719
2018,5,18,6,982.3646
2018,5,18,7,1099.5338
2018,5,18,8,1313.9134
2018,5,18,9,1411.9766
2018,5,18,10,1489.5158
2018,5,18,11,1500.9791
2018,5,18,12,1486.6316
2018,5,18,13,1445.9011
2018,5,18,14,1406.3797
2018,5,18,15,1388.8231
2018,5,18,16,1316.9819
2018,5,18,17,1234.9014
2018,5,18,18,1241.3174
2018,5,18,19,1265.5491
2018,5,18,20,1236.6324
2018,5,18,21,1188.9549
2018,5,18,22,1131.7948
2018,5,18,23,1076.6535
2018,5,19,0,1041.0887
2018,5,19,1,996.6074
2018,5,19,2,973.6621
2018,5,19,3,951.9909
2018,5,19,4,952.1149
2018,5,19,5,958.6271
2018,5,19,6,944.465
2018,5,19,7,1046.8415
2018,5,19,8,1170.4519
2018,5,19,9,1269.2159
2018,5,19,10,1340.2731
2018,5,19,11,1362.4849
2018,5,19,12,1348.8405
2018,5,19,13,1331.8592
2018,5,19,14,1318.333
2018,5,19,15,1259.0806
2018,5,19,16,1227.8935
2018,5,19,17,1207.9082
2018,5,19,18,1242.618
2018,5,19,19,1314.0004
2018,5,19,20,1283.0693
2018,5,19,21,1251.3875
2018,5,19,22,1214.2561
2018,5,19,23,1153.1578
2018,5,20,0,1098.2321
2018,5,20,1,1064.0524
2018,5,20,2,1038.7727
2018,5,20,3,1012.0246
2018,5,20,4,988.978
2018,5,20,5,963.3007
2018,5,20,6,922.3043
2018,5,20,7,954.4033
2018,5,20,8,1014.2582
2018,5,20,9,1071.4745
2018,5,20,10,1151.4108
2018,5,20,11,1193.5388
2018,5,20,12,1203.7921
2018,5,20,13,1223.22
2018,5,20,14,1195.1161
2018,5,20,15,1172.7621
2018,5,20,16,1137.3925
2018,5,20,17,1126.9296
2018,5,20,18,1183.5777
2018,5,20,19,1224.3095
2018,5,20,20,1251.8676
2018,5,20,21,1232.7445
2018,5,20,22,1170.0086
2018,5,20,23,1119.6109
2018,5,21,0,1072.0099
2018,5,21,1,1035.008
2018,5,21,2,995.1087
2018,5,21,3,972.7181
2018,5,21,4,962.4204
2018,5,21,5,998.629
2018,5,21,6,1000.8536
2018,5,21,7,1164.7816
2018,5,21,8,1322.0275
2018,5,21,9,1411.5388
2018,5,21,10,1471.0603
2018,5,21,11,1479.0702
2018,5,21,12,1491.468
2018,5,21,13,1513.1261
2018,5,21,14,1477.7006
2018,5,21,15,1450.8816
2018,5,21,16,1373.8493
2018,5,21,17,1275.5735
2018,5,21,18,1295.4122
2018,5,21,19,1292.5631
2018,5,21,20,1242.5217
2018,5,21,21,1221.2462
2018,5,21,22,1129.135
2018,5,21,23,1070.3752
2018,5,22,0,1038.6649
2018,5,22,1,997.0167
2018,5,22,2,960.8545
2018,5,22,3,949.6563
2018,5,22,4,937.7679
2018,5,22,5,977.3775
2018,5,22,6,988.2619
2018,5,22,7,1092.7601
2018,5,22,8,1250.7021
2018,5,22,9,1346.2586
2018,5,22,10,1411.4344
2018,5,22,11,1447.531
2018,5,22,12,1446.8144
2018,5,22,13,1518.7004
2018,5,22,14,1504.6195
2018,5,22,15,1463.6966
2018,5,22,16,1391.7948
2018,5,22,17,1289.9823
2018,5,22,18,1301.6975
2018,5,22,19,1331.1717
2018,5,22,20,1292.5727
2018,5,22,21,1260.9789
2018,5,22,22,1183.7511
2018,5,22,23,1117.1006
2018,5,23,0,1053.6554
2018,5,23,1,1026.5072
2018,5,23,2,994.0176
2018,5,23,3,969.3199
2018,5,23,4,957.2704
2018,5,23,5,963.4143
2018,5,23,6,975.2595
2018,5,23,7,1130.9864
2018,5,23,8,1315.4274
2018,5,23,9,1421.1397
2018,5,23,10,1483.8564
2018,5,23,11,1524.7871
2018,5,23,12,1556.1763
2018,5,23,13,1584.295
2018,5,23,14,1599.5101
2018,5,23,15,1544.9266
2018,5,23,16,1448.886
2018,5,23,17,1345.7695
2018,5,23,18,1349.8489
2018,5,23,19,1373.241
2018,5,23,20,1347.3785
2018,5,23,21,1304.8233
2018,5,23,22,1242.1471
2018,5,23,23,1153.3735
2018,5,24,0,1104.4251
2018,5,24,1,1066.774
2018,5,24,2,1030.8344
2018,5,24,3,1014.0773
2018,5,24,4,999.1262
2018,5,24,5,1014.071
2018,5,24,6,1013.9481
2018,5,24,7,1150.172
2018,5,24,8,1340.5327
2018,5,24,9,1421.2632
2018,5,24,10,1477.3243
2018,5,24,11,1482.1851
2018,5,24,12,1483.0035
2018,5,24,13,1499.396
2018,5,24,14,1481.8132
2018,5,24,15,1426.4071
2018,5,24,16,1361.852
2018,5,24,17,1251.6137
2018,5,24,18,1275.5167
2018,5,24,19,1301.9361
2018,5,24,20,1287.417
2018,5,24,21,1244.6567
2018,5,24,22,1168.9662
2018,5,24,23,1095.5945
2018,5,25,0,1035.1565
2018,5,25,1,1002.2925
2018,5,25,2,978.455
2018,5,25,3,956.4692
2018,5,25,4,948.3091
2018,5,25,5,971.1947
2018,5,25,6,992.7975
2018,5,25,7,1140.0957
2018,5,25,8,1325.496
2018,5,25,9,1406.6059
2018,5,25,10,1493.4893
2018,5,25,11,1539.3569
2018,5,25,12,1534.1137
2018,5,25,13,1563.5392
2018,5,25,14,1541.5534
2018,5,25,15,1492.7555
2018,5,25,16,1381.2791
2018,5,25,17,1297.1447
2018,5,25,18,1311.8995
2018,5,25,19,1363.4616
2018,5,25,20,1335.1113
2018,5,25,21,1286.1574
2018,5,25,22,1230.6578
2018,5,25,23,1172.0802
2018,5,26,0,1091.2757
2018,5,26,1,1060.9426
2018,5,26,2,1044.9542
2018,5,26,3,1010.9274
2018,5,26,4,994.6491
2018,5,26,5,987.6698
2018,5,26,6,971.8984
2018,5,26,7,1057.937
2018,5,26,8,1177.9139
2018,5,26,9,1258.6189
2018,5,26,10,1305.5005
2018,5,26,11,1330.1971
2018,5,26,12,1306.3192
2018,5,26,13,1281.1618
2018,5,26,14,1249.3206
2018,5,26,15,1210.8979
2018,5,26,16,1194.8693
2018,5,26,17,1188.2447
2018,5,26,18,1235.1349
2018,5,26,19,1281.3284
2018,5,26,20,1241.2772
2018,5,26,21,1205.8197
2018,5,26,22,1147.921
2018,5,26,23,1071.9509
2018,5,27,0,1047.788
2018,5,27,1,1012.1956
2018,5,27,2,982.1036
2018,5,27,3,958.9919
2018,5,27,4,943.6324
2018,5,27,5,945.1331
2018,5,27,6,903.4659
2018,5,27,7,930.3964
2018,5,27,8,1001.0422
2018,5,27,9,1037.467
2018,5,27,10,1110.8517
2018,5,27,11,1142.4574
2018,5,27,12,1168.5225
2018,5,27,13,1193.2914
2018,5,27,14,1207.0925
2018,5,27,15,1187.6878
2018,5,27,16,1187.3027
2018,5,27,17,1146.142
2018,5,27,18,1198.9562
2018,5,27,19,1256.6316
2018,5,27,20,1263.4005
2018,5,27,21,1254.2072
2018,5,27,22,1207.1998
2018,5,27,23,1129.0857
2018,5,28,0,1085.0031
2018,5,28,1,1037.6092
2018,5,28,2,1005.9551
2018,5,28,3,959.7137
2018,5,28,4,964.7888
2018,5,28,5,992.9099
2018,5,28,6,1019.6328
2018,5,28,7,1170.885
2018,5,28,8,1374.5324
2018,5,28,9,1453.5022
2018,5,28,10,1531.8268
2018,5,28,11,1563.7469
2018,5,28,12,1566.4652
2018,5,28,13,1596.642
2018,5,28,14,1607.7827
2018,5,28,15,1562.4766
2018,5,28,16,1492.2631
2018,5,28,17,1368.247
2018,5,28,18,1352.6318
2018,5,28,19,1414.4501
2018,5,28,20,1380.2036
2018,5,28,21,1338.3863
2018,5,28,22,1277.8412
2018,5,28,23,1198.8428
2018,5,29,0,1129.7428
2018,5,29,1,1082.0261
2018,5,29,2,1058.2502
2018,5,29,3,1035.5955
2018,5,29,4,1026.0417
2018,5,29,5,1036.6175
2018,5,29,6,1050.0197
2018,5,29,7,1193.3472
2018,5,29,8,1387.5285
2018,5,29,9,1481.6297
2018,5,29,10,1559.9162
2018,5,29,11,1591.2394
2018,5,29,12,1602.7839
2018,5,29,13,1613.8769
2018,5,29,14,1602.0692
2018,5,29,15,1544.247
2018,5,29,16,1460.1896
2018,5,29,17,1364.6118
2018,5,29,18,1362.2616
2018,5,29,19,1404.6895
2018,5,29,20,1383.3237
2018,5,29,21,1343.652
2018,5,29,22,1268.6339
2018,5,29,23,1184.8863
2018,5,30,0,1133.2327
2018,5,30,1,1088.242
2018,5,30,2,1055.1385
2018,5,30,3,1039.3347
2018,5,30,4,1001.9842
2018,5,30,5,1025.2377
2018,5,30,6,1039.1844
2018,5,30,7,1183.0486
2018,5,30,8,1373.2256
2018,5,30,9,1447.2928
2018,5,30,10,1527.3764
2018,5,30,11,1549.0586
2018,5,30,12,1542.4618
2018,5,30,13,1567.4917
2018,5,30,14,1546.3757
2018,5,30,15,1517.1082
2018,5,30,16,1443.9208
2018,5,30,17,1358.9058
2018,5,30,18,1345.3114
2018,5,30,19,1418.0318
2018,5,30,20,1372.7031
2018,5,30,21,1334.5932
2018,5,30,22,1281.9041
2018,5,30,23,1200.1271
2018,5,31,0,1137.7501
2018,5,31,1,1090.4737
2018,5,31,2,1051.1972
2018,5,31,3,1038.7529
2018,5,31,4,1022.3889
2018,5,31,5,1035.4248
2018,5,31,6,1033.4942
2018,5,31,7,1193.2573
2018,5,31,8,1383.208
2018,5,31,9,1480.078
2018,5,31,10,1554.9481
2018,5,31,11,1580.5448
2018,5,31,12,1507.1867
2018,5,31,13,1539.0329
2018,5,31,14,1547.0336
2018,5,31,15,1487.2556
2018,5,31,16,1406.4195
2018,5,31,17,1310.6217
2018,5,31,18,1339.207
2018,5,31,19,1391.5544
2018,5,31,20,1343.5408
2018,5,31,21,1300.22
2018,5,31,22,1264.9681
2018,5,31,23,1214.965
2018,6,1,0,1145.3494
2018,6,1,1,1094.1071
2018,6,1,2,1050.0563
2018,6,1,3,1028.9465
2018,6,1,4,1028.0332
2018,6,1,5,1030.4042
2018,6,1,6,1050.1681
2018,6,1,7,1185.0055
2018,6,1,8,1384.3875
2018,6,1,9,1489.97
2018,6,1,10,1563.6794
2018,6,1,11,1589.4171
2018,6,1,12,1580.6811
2018,6,1,13,1558.4961
2018,6,1,14,1493.7925
2018,6,1,15,1463.9754
2018,6,1,16,1402.3079
2018,6,1,17,1311.7653
2018,6,1,18,1330.7559
2018,6,1,19,1328.6186
2018,6,1,20,1288.039
2018,6,1,21,1259.9603
2018,6,1,22,1194.9622
2018,6,1,23,1159.4679
2018,6,2,0,1102.0746
2018,6,2,1,1061.1918
2018,6,2,2,1037.2481
2018,6,2,3,1001.2896
2018,6,2,4,1005.7827
2018,6,2,5,1002.9291
2018,6,2,6,976.7074
2018,6,2,7,1033.2084
2018,6,2,8,1155.6383
2018,6,2,9,1243.8998
2018,6,2,10,1339.813
2018,6,2,11,1351.2914
2018,6,2,12,1351.6
2018,6,2,13,1332.4156
2018,6,2,14,1301.5955
2018,6,2,15,1254.8452
2018,6,2,16,1223.0664
2018,6,2,17,1201.4481
2018,6,2,18,1237.0565
2018,6,2,19,1308.5941
2018,6,2,20,1280.3675
2018,6,2,21,1243.0292
2018,6,2,22,1202.6786
2018,6,2,23,1171.5149
2018,6,3,0,1106.6953
2018,6,3,1,1070.4723
2018,6,3,2,1025.8242
2018,6,3,3,1011.1987
2018,6,3,4,979.7485
2018,6,3,5,963.8108
2018,6,3,6,925.5777
2018,6,3,7,944.5427
2018,6,3,8,1034.9076
2018,6,3,9,1102.462
2018,6,3,10,1164.786
2018,6,3,11,1219.4039
2018,6,3,12,1236.8301
2018,6,3,13,1247.3616
2018,6,3,14,1212.8982
2018,6,3,15,1161.2163
2018,6,3,16,1164.1836
2018,6,3,17,1133.4903
2018,6,3,18,1213.023
2018,6,3,19,1277.0056
2018,6,3,20,1284.2787
2018,6,3,21,1282.3434
2018,6,3,22,1211.1928
2018,6,3,23,1148.2479
2018,6,4,0,1097.8978
2018,6,4,1,1043.7751
2018,6,4,2,1024.841
2018,6,4,3,1018.3727
2018,6,4,4,1012.8079
2018,6,4,5,1042.7753
2018,6,4,6,1055.4225
2018,6,4,7,1186.1921
2018,6,4,8,1363.0048
2018,6,4,9,1426.0498
2018,6,4,10,1544.1365
2018,6,4,11,1574.281
2018,6,4,12,1585.7076
2018,6,4,13,1609.3748
2018,6,4,14,1546.9171
2018,6,4,15,1440.8172
2018,6,4,16,1364.5781
2018,6,4,17,1276.2019
2018,6,4,18,1296.2668
2018,6,4,19,1335.7184
2018,6,4,20,1312.8474
2018,6,4,21,1286.8223
2018,6,4,22,1235.6997
2018,6,4,23,1182.694
2018,6,5,0,1113.7875
2018,6,5,1,1081.7285
2018,6,5,2,1042.9832
2018,6,5,3,1022.3082
2018,6,5,4,1017.3231
2018,6,5,5,1018.6798
2018,6,5,6,1046.2258
2018,6,5,7,1145.4688
2018,6,5,8,1261.5666
2018,6,5,9,1320.8908
2018,6,5,10,1382.7034
2018,6,5,11,1410.5878
2018,6,5,12,1403.1432
2018,6,5,13,1435.2846
2018,6,5,14,1466.4729
2018,6,5,15,1439.8323
2018,6,5,16,1371.9072
2018,6,5,17,1278.3859
2018,6,5,18,1293.3954
2018,6,5,19,1337.4713
2018,6,5,20,1294.0279
2018,6,5,21,1271.0311
2018,6,5,22,1219.5166
2018,6,5,23,1165.7617
2018,6,6,0,1105.6039
2018,6,6,1,1071.7331
2018,6,6,2,1024.3349
2018,6,6,3,998.7269
2018,6,6,4,1007.8893
2018,6,6,5,1032.4637
2018,6,6,6,1039.7917
2018,6,6,7,1189.9062
2018,6,6,8,1318.682
2018,6,6,9,1368.9152
2018,6,6,10,1452.708
2018,6,6,11,1496.741
2018,6,6,12,1499.6997
2018,6,6,13,1501.1467
2018,6,6,14,1498.7914
2018,6,6,15,1455.8973
2018,6,6,16,1375.7184
2018,6,6,17,1272.7188
2018,6,6,18,1299.7131
2018,6,6,19,1325.9437
2018,6,6,20,1303.555
2018,6,6,21,1274.6118
2018,6,6,22,1222.7001
2018,6,6,23,1160.0348
2018,6,7,0,1103.5295
2018,6,7,1,1040.336
2018,6,7,2,1018.5013
2018,6,7,3,993.7857
2018,6,7,4,991.0679
2018,6,7,5,1001.8832
2018,6,7,6,1019.1278
2018,6,7,7,1157.9016
2018,6,7,8,1316.533
2018,6,7,9,1366.012
2018,6,7,10,1438.4746
2018,6,7,11,1457.2618
2018,6,7,12,1490.3823
2018,6,7,13,1516.1521
2018,6,7,14,1513.4785
2018,6,7,15,1453.3606
2018,6,7,16,1373.9402
2018,6,7,17,1299.5659
2018,6,7,18,1304.902
2018,6,7,19,1352.3452
2018,6,7,20,1324.5779
2018,6,7,21,1299.8677
2018,6,7,22,1241.3514
2018,6,7,23,1165.4255
2018,6,8,0,1094.1527
2018,6,8,1,1057.5559
2018,6,8,2,1018.5061
2018,6,8,3,995.1854
2018,6,8,4,984.5243
2018,6,8,5,1001.2044
2018,6,8,6,1012.757
2018,6,8,7,1153.2173
2018,6,8,8,1313.7344
2018,6,8,9,1405.1472
2018,6,8,10,1488.8117
2018,6,8,11,1522.749
2018,6,8,12,1535.6353
2018,6,8,13,1521.6826
2018,6,8,14,1523.2465
2018,6,8,15,1474.3349
2018,6,8,16,1390.5401
2018,6,8,17,1307.2345
2018,6,8,18,1314.8779
2018,6,8,19,1347.1968
2018,6,8,20,1319.0445
2018,6,8,21,1275.6623
2018,6,8,22,1236.6312
2018,6,8,23,1168.0987
2018,6,9,0,1106.4637
2018,6,9,1,1049.1213
2018,6,9,2,1025.283
2018,6,9,3,1004.572
2018,6,9,4,987.4392
2018,6,9,5,983.2367
2018,6,9,6,983.2721
2018,6,9,7,1060.0861
2018,6,9,8,1198.7243
2018,6,9,9,1277.3451
2018,6,9,10,1363.0854
2018,6,9,11,1392.523
2018,6,9,12,1374.2771
2018,6,9,13,1341.1644
2018,6,9,14,1290.5314
2018,6,9,15,1243.2838
2018,6,9,16,1161.0193
2018,6,9,17,1189.7726
2018,6,9,18,1214.5822
2018,6,9,19,1243.6751
2018,6,9,20,1213.827
2018,6,9,21,1160.5744
2018,6,9,22,1123.3637
2018,6,9,23,1058.335
2018,6,10,0,1020.794
2018,6,10,1,984.593
2018,6,10,2,969.8053
2018,6,10,3,949.8647
2018,6,10,4,940.3825
